"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"4553","g3977.t1",1.00553716149964,8.02822349548147,9.88335512398591,5.22419551594491e-10,1.05975068487819e-08,12.2177496379286,"g3977","c3cdbdaaca38e12505f8a5c27e2f5f8b",979,"Pfam","PF17846","Xrn1 helical domain",321,777,"3.4E-164",TRUE,"27-07-2020","IPR041412","Xrn1, helical domain",""
"4554","g3978.t1",2.11961912580272,2.39211355555327,7.25831979035718,1.53039156078078e-07,1.08166564018148e-06,7.34123179317439,"g3978","8613052b378ed0468e4a4353849a8b0c",334,"Pfam","PF03227","Gamma interferon inducible lysosomal thiol reductase (GILT)",106,205,"1.0E-11",TRUE,"27-07-2020","IPR004911","Gamma interferon inducible lysosomal thiol reductase GILT",""
"4555","g3978.t1",2.11961912580272,2.39211355555327,7.25831979035718,1.53039156078078e-07,1.08166564018148e-06,7.34123179317439,"g3978","8613052b378ed0468e4a4353849a8b0c",334,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4556","g3991.t1",1.45623962804988,2.48931326269724,6.8958265072766,3.59954505481887e-07,2.20334492366549e-06,6.3507004402157,"g3991","7d9abb5aa62a5d1856efd614111328e8",349,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"4557","g4004.t1",0.682483538235975,4.61928082558731,7.08273269157214,2.31113546573764e-07,1.51792549231526e-06,6.34719300131488,"g4004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4558","g4008.t1",3.04934015160375,3.36812438693863,9.08629487698071,2.66419826516295e-09,3.82109438030678e-08,11.2767730400012,"g4008","babc615186fcbfcaf7623ea099270d63",320,"Pfam","PF00069","Protein kinase domain",44,281,"4.8E-66",TRUE,"27-07-2020","IPR000719","Protein kinase domain","GO:0004672|GO:0005524|GO:0006468"
"4559","g4016.t1",14.3505492843444,3.10091879961428,15.7224762377518,2.85962668965372e-14,4.91140883948026e-12,21.0004556204477,"g4016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4560","g4019.t1",5.29203211992002,1.83694018045087,13.0094986687326,1.80485371950762e-12,1.15881729467452e-10,18.4497672904408,"g4019","464b23d9b5dfdb5e9b5d0a1eb61ba51e",325,"Pfam","PF00001","7 transmembrane receptor (rhodopsin family)",77,269,"7.6E-58",TRUE,"27-07-2020","IPR000276","G protein-coupled receptor, rhodopsin-like","GO:0004930|GO:0007186|GO:0016021"
"4561","g4026.t1",-3.10402488915675,-2.82365656370386,-6.70430542393166,5.69329864096172e-07,3.22980690862156e-06,6.21028284016153,"g4026","e8b0d6bcae4c7ef19fd9948784898596",117,"SignalP_EUK","SignalP-noTM","",1,26,"-",TRUE,"27-07-2020","","",""
"4562","g4035.t1",1.86412658422623,1.17510992952331,8.40582081869551,1.14283181998302e-08,1.25152836396653e-07,10.0318281809599,"g4035","6b2d4acc16c49889a0ecde08398974a0",882,"Pfam","PF07707","BTB And C-terminal Kelch",159,238,"5.9E-6",TRUE,"27-07-2020","IPR011705","BTB/Kelch-associated",""
"4563","g4035.t1",1.86412658422623,1.17510992952331,8.40582081869551,1.14283181998302e-08,1.25152836396653e-07,10.0318281809599,"g4035","6b2d4acc16c49889a0ecde08398974a0",882,"Pfam","PF00651","BTB/POZ domain",28,116,"7.2E-12",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"4564","g4035.t1",1.86412658422623,1.17510992952331,8.40582081869551,1.14283181998302e-08,1.25152836396653e-07,10.0318281809599,"g4035","6b2d4acc16c49889a0ecde08398974a0",882,"Pfam","PF00651","BTB/POZ domain",331,444,"2.0E-18",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"4565","g4039.t1",1.22793140604995,6.40918497128427,12.8335152719823,2.41565280167531e-12,1.4686313935849e-10,17.8404774848279,"g4039","02798dfc55bc80611ae6543c07455d7f",561,"Pfam","PF02148","Zn-finger in ubiquitin-hydrolases and other protein",28,87,"5.8E-18",TRUE,"27-07-2020","IPR001607","Zinc finger, UBP-type","GO:0008270"
"4566","g4039.t1",1.22793140604995,6.40918497128427,12.8335152719823,2.41565280167531e-12,1.4686313935849e-10,17.8404774848279,"g4039","02798dfc55bc80611ae6543c07455d7f",561,"Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase",175,527,"2.2E-58",TRUE,"27-07-2020","IPR001394","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","GO:0016579|GO:0036459"
"4567","g4045.t1",0.552398903776224,6.76971452297043,10.3275633138267,2.18140330013367e-10,5.39720552410025e-09,13.1756255614586,"g4045","1a2f66db0bb92dbc517c159898b2947d",845,"Pfam","PF01585","G-patch domain",763,793,"5.8E-12",TRUE,"27-07-2020","IPR000467","G-patch domain","GO:0003676"
"4568","g4045.t1",0.552398903776224,6.76971452297043,10.3275633138267,2.18140330013367e-10,5.39720552410025e-09,13.1756255614586,"g4045","1a2f66db0bb92dbc517c159898b2947d",845,"Pfam","PF01805","Surp module",466,513,"1.0E-4",TRUE,"27-07-2020","IPR000061","SWAP/Surp","GO:0003723|GO:0006396"
"4569","g4046.t1",-0.456582899637502,7.7694366177818,-7.73703860351277,5.07603003639382e-08,4.30877178954187e-07,7.53069312456418,"g4046","99cc279436a720672a8ba3689ac378a9",446,"Pfam","PF17800","Nucleoplasmin-like domain",2,92,"4.1E-18",TRUE,"27-07-2020","IPR041232","Nucleoplasmin-like domain",""
"4570","g4046.t1",-0.456582899637502,7.7694366177818,-7.73703860351277,5.07603003639382e-08,4.30877178954187e-07,7.53069312456418,"g4046","99cc279436a720672a8ba3689ac378a9",446,"Pfam","PF00254","FKBP-type peptidyl-prolyl cis-trans isomerase",355,442,"2.6E-28",TRUE,"27-07-2020","IPR001179","FKBP-type peptidyl-prolyl cis-trans isomerase domain","GO:0003755"
"4571","g4051.t1",0.715305511197304,5.02890991938498,8.62991800202325,7.02715470274232e-09,8.37165655627279e-08,9.80368592141819,"g4051","5a5aea4ba3be1f55066a36ce241212dc",939,"Pfam","PF00270","DEAD/DEAH box helicase",25,187,"1.6E-14",TRUE,"27-07-2020","IPR011545","DEAD/DEAH box helicase domain","GO:0003676|GO:0005524"
"4572","g4051.t1",0.715305511197304,5.02890991938498,8.62991800202325,7.02715470274232e-09,8.37165655627279e-08,9.80368592141819,"g4051","5a5aea4ba3be1f55066a36ce241212dc",939,"Pfam","PF09382","RQC domain",431,535,"1.1E-9",TRUE,"27-07-2020","IPR018982","RQC domain","GO:0006260|GO:0006281|GO:0043140"
"4573","g4051.t1",0.715305511197304,5.02890991938498,8.62991800202325,7.02715470274232e-09,8.37165655627279e-08,9.80368592141819,"g4051","5a5aea4ba3be1f55066a36ce241212dc",939,"Pfam","PF16124","RecQ zinc-binding",350,417,"9.0E-11",TRUE,"27-07-2020","IPR032284","ATP-dependent DNA helicase RecQ, zinc-binding domain",""
"4574","g4051.t1",0.715305511197304,5.02890991938498,8.62991800202325,7.02715470274232e-09,8.37165655627279e-08,9.80368592141819,"g4051","5a5aea4ba3be1f55066a36ce241212dc",939,"Pfam","PF00271","Helicase conserved C-terminal domain",243,337,"1.3E-19",TRUE,"27-07-2020","IPR001650","Helicase, C-terminal",""
"4575","g4051.t1",0.715305511197304,5.02890991938498,8.62991800202325,7.02715470274232e-09,8.37165655627279e-08,9.80368592141819,"g4051","5a5aea4ba3be1f55066a36ce241212dc",939,"Pfam","PF00570","HRDC domain",591,656,"5.7E-13",TRUE,"27-07-2020","IPR002121","HRDC domain","GO:0003676"
"4576","g4054.t1",-1.23792605309964,5.18937495087913,-14.2732120480081,2.42169659699173e-13,2.27904871525112e-11,20.2707686583573,"g4054","cf95115603c96e5a5a2778fc5be438c2",576,"Pfam","PF07707","BTB And C-terminal Kelch",138,221,"2.5E-7",TRUE,"27-07-2020","IPR011705","BTB/Kelch-associated",""
"4577","g4054.t1",-1.23792605309964,5.18937495087913,-14.2732120480081,2.42169659699173e-13,2.27904871525112e-11,20.2707686583573,"g4054","cf95115603c96e5a5a2778fc5be438c2",576,"Pfam","PF00651","BTB/POZ domain",21,129,"1.8E-21",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"4578","g4067.t1",-3.58660400358278,3.91002647281382,-7.39092854829217,1.12392856362477e-07,8.39281438271976e-07,7.31639282307818,"g4067","4eea2867f9e4198080afd6ed2ce94f4d",133,"Pfam","PF01187","Macrophage migration inhibitory factor (MIF)",2,114,"1.2E-21",TRUE,"27-07-2020","IPR001398","Macrophage migration inhibitory factor",""
"4579","g4068.t1",-3.00702376718266,4.21359401284298,-8.18604191069053,1.85323568509974e-08,1.88711400543012e-07,9.06927527613657,"g4068","14e3d8ff918ced1f83865a0ab2e83b8f",118,"Pfam","PF01187","Macrophage migration inhibitory factor (MIF)",4,113,"1.0E-16",TRUE,"27-07-2020","IPR001398","Macrophage migration inhibitory factor",""
"4580","g4069.t1",-3.17371640066499,4.24707974759656,-9.17938990284418,2.19330398210476e-09,3.26618461496959e-08,11.2470826126496,"g4069","b206f6d1646a6fd9a01a4b338e435ce7",120,"Pfam","PF01187","Macrophage migration inhibitory factor (MIF)",2,112,"5.6E-15",TRUE,"27-07-2020","IPR001398","Macrophage migration inhibitory factor",""
"4581","g4071.t1",-1.01967126286533,5.29373084919094,-9.66510435904096,8.09594595848058e-10,1.5086568372901e-08,11.9833947352726,"g4071","b75acf7382322059a3035c6729f8f651",150,"Pfam","PF01187","Macrophage migration inhibitory factor (MIF)",2,102,"4.3E-32",TRUE,"27-07-2020","IPR001398","Macrophage migration inhibitory factor",""
"4582","g4073.t1",1.3155598566111,4.42485502572709,9.38049432672901,1.4464239000218e-09,2.37536227724696e-08,11.6009807060772,"g4073","16a0080b1438b92b6fd7f54f1cf738e6",479,"Pfam","PF13905","Thioredoxin-like",239,331,"3.3E-27",TRUE,"27-07-2020","IPR012336","Thioredoxin-like fold",""
"4583","g4091.t1",1.33903328011007,5.19974259441151,9.45315316544493,1.24602792620081e-09,2.12588042706942e-08,11.5873085911999,"g4091","3737cfd7bcaf3f1384a4112912e3871a",270,"Pfam","PF00300","Histidine phosphatase superfamily (branch 1)",183,253,"1.3E-8",TRUE,"27-07-2020","IPR013078","Histidine phosphatase superfamily, clade-1",""
"4584","g4091.t1",1.33903328011007,5.19974259441151,9.45315316544493,1.24602792620081e-09,2.12588042706942e-08,11.5873085911999,"g4091","3737cfd7bcaf3f1384a4112912e3871a",270,"Pfam","PF00300","Histidine phosphatase superfamily (branch 1)",82,159,"1.9E-10",TRUE,"27-07-2020","IPR013078","Histidine phosphatase superfamily, clade-1",""
"4585","g4091.t2",1.56546497436476,6.2182231984337,11.5881744532548,2.07808192491902e-11,7.91668548476543e-10,15.6570357582702,"g4091","a94a5bb28b26fcfa1bb808f9e50e2ba4",271,"Pfam","PF00300","Histidine phosphatase superfamily (branch 1)",82,159,"1.9E-10",TRUE,"27-07-2020","IPR013078","Histidine phosphatase superfamily, clade-1",""
"4586","g4091.t2",1.56546497436476,6.2182231984337,11.5881744532548,2.07808192491902e-11,7.91668548476543e-10,15.6570357582702,"g4091","a94a5bb28b26fcfa1bb808f9e50e2ba4",271,"Pfam","PF00300","Histidine phosphatase superfamily (branch 1)",184,254,"9.4E-9",TRUE,"27-07-2020","IPR013078","Histidine phosphatase superfamily, clade-1",""
"4587","g4092.t1",0.700898643873289,3.89789566754955,7.59062103416715,7.09135832892993e-08,5.70241494963893e-07,7.72590493640331,"g4092","1f388d3009f1b9c16392aa68408de8d2",220,"Pfam","PF01066","CDP-alcohol phosphatidyltransferase",13,75,"8.1E-14",TRUE,"27-07-2020","IPR000462","CDP-alcohol phosphatidyltransferase","GO:0008654|GO:0016020|GO:0016780"
"4588","g4094.t1",0.810683519372714,5.37801208214474,7.21010059636062,1.71314810925192e-07,1.18403697289343e-06,6.52091545723779,"g4094","5c65cd588503f183587db5d9e5225ac3",139,"Pfam","PF11221","Subunit 21 of Mediator complex",1,124,"5.5E-25",TRUE,"27-07-2020","IPR021384","Mediator complex, subunit Med21",""
"4589","g4095.t1",1.31537342120234,6.14583501455441,12.4202178087644,4.84775956956471e-12,2.52303850325073e-10,17.1553727946347,"g4095","3c395b3cde3714422f826896cafb1e85",720,"Pfam","PF09820","Predicted AAA-ATPase",113,428,"2.1E-25",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"4590","g4099.t1",-0.548788912530583,8.52183308138164,-8.67453989709292,6.38366710409523e-09,7.76208725754588e-08,9.62011639979294,"g4099","e914a026d040203ba2ca6b3498cda673",607,"Pfam","PF04515","Plasma-membrane choline transporter",246,562,"3.0E-88",TRUE,"27-07-2020","IPR007603","Choline transporter-like",""
"4591","g4109.t1",0.823943261106113,6.62620368469724,8.13397140564229,2.08008562016413e-08,2.06605130754615e-07,8.51583319104783,"g4109","8c837e94187cfb6d4f1aad514c265321",400,"Pfam","PF02770","Acyl-CoA dehydrogenase, middle domain",143,238,"6.7E-24",TRUE,"27-07-2020","IPR006091","Acyl-CoA oxidase/dehydrogenase, central domain","GO:0016627|GO:0055114"
"4592","g4109.t1",0.823943261106113,6.62620368469724,8.13397140564229,2.08008562016413e-08,2.06605130754615e-07,8.51583319104783,"g4109","8c837e94187cfb6d4f1aad514c265321",400,"Pfam","PF00441","Acyl-CoA dehydrogenase, C-terminal domain",250,384,"2.0E-42",TRUE,"27-07-2020","IPR009075","Acyl-CoA dehydrogenase/oxidase C-terminal","GO:0016627|GO:0055114"
"4593","g4109.t1",0.823943261106113,6.62620368469724,8.13397140564229,2.08008562016413e-08,2.06605130754615e-07,8.51583319104783,"g4109","8c837e94187cfb6d4f1aad514c265321",400,"Pfam","PF02771","Acyl-CoA dehydrogenase, N-terminal domain",27,138,"2.6E-32",TRUE,"27-07-2020","IPR013786","Acyl-CoA dehydrogenase/oxidase, N-terminal","GO:0016627|GO:0050660|GO:0055114"
"4594","g4123.t1",14.0919569772179,1.85575862165987,14.5296752384511,1.63889671666149e-13,1.69736991610017e-11,19.1503937830948,"g4123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4595","g4130.t1",-0.535781537861468,6.50519558947058,-8.71170606157646,5.89409726293460e-09,7.28281442380588e-08,9.80826856916752,"g4130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4596","g4130.t2",2.19402937882902,4.40132207333284,7.09461368256379,2.24728516862601e-07,1.48307868477048e-06,6.53302384842982,"g4130","6e6a3d0d53a331b82997162530efbf45",497,"Pfam","PF02037","SAP domain",46,77,"5.2E-8",TRUE,"27-07-2020","IPR003034","SAP domain",""
"4597","g4167.t1",0.894830093735478,7.42743482910254,12.3099144203083,5.85513051720313e-12,2.94134550083763e-10,16.8623181770166,"g4167","c9cdc39c1dabe2183378a96c76ce294d",442,"Pfam","PF07986","Tubulin binding cofactor C",301,418,"2.5E-40",TRUE,"27-07-2020","IPR012945","Tubulin binding cofactor C-like domain",""
"4598","g4167.t1",0.894830093735478,7.42743482910254,12.3099144203083,5.85513051720313e-12,2.94134550083763e-10,16.8623181770166,"g4167","c9cdc39c1dabe2183378a96c76ce294d",442,"Pfam","PF16752","Tubulin-specific chaperone C N-terminal domain",116,230,"1.5E-12",TRUE,"27-07-2020","IPR031925","Tubulin-specific chaperone C, N-terminal","GO:0015631"
"4599","g4169.t1",1.64181761001811,3.51962645664489,7.24657668049068,1.57297572867639e-07,1.10607402825044e-06,7.06755329018295,"g4169","3cdfde77758629aad3580f074e5a44bd",861,"Pfam","PF07679","Immunoglobulin I-set domain",253,350,"3.2E-15",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"4600","g4169.t1",1.64181761001811,3.51962645664489,7.24657668049068,1.57297572867639e-07,1.10607402825044e-06,7.06755329018295,"g4169","3cdfde77758629aad3580f074e5a44bd",861,"Pfam","PF13855","Leucine rich repeat",70,129,"1.2E-10",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"4601","g417.t1",12.9856680266301,1.511518603953,12.975728179066,1.90824317942466e-12,1.20640772785099e-10,17.3460040837642,"g417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4602","g4173.t1",-2.12308262871405,6.03164929299986,-9.0942628372945,2.62009973083281e-09,3.77360275698562e-08,10.8226061563261,"g4173","5c2b2870dfd2136da3ca0dbc22005302",1462,"Pfam","PF00664","ABC transporter transmembrane region",902,1173,"1.8E-34",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4603","g4173.t1",-2.12308262871405,6.03164929299986,-9.0942628372945,2.62009973083281e-09,3.77360275698562e-08,10.8226061563261,"g4173","5c2b2870dfd2136da3ca0dbc22005302",1462,"Pfam","PF00664","ABC transporter transmembrane region",353,559,"7.6E-26",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4604","g4173.t1",-2.12308262871405,6.03164929299986,-9.0942628372945,2.62009973083281e-09,3.77360275698562e-08,10.8226061563261,"g4173","5c2b2870dfd2136da3ca0dbc22005302",1462,"Pfam","PF00005","ABC transporter",646,740,"1.7E-10",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"4605","g4173.t1",-2.12308262871405,6.03164929299986,-9.0942628372945,2.62009973083281e-09,3.77360275698562e-08,10.8226061563261,"g4173","5c2b2870dfd2136da3ca0dbc22005302",1462,"Pfam","PF00005","ABC transporter",1239,1387,"9.4E-31",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"4606","g4174.t1",-0.744454819704305,6.42744076701584,-8.17816870628143,1.8858341571163e-08,1.90805311625758e-07,8.62064169476945,"g4174","7e376f4b4b67731310ab78b0acd20987",1124,"Pfam","PF00005","ABC transporter",650,784,"8.6E-20",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"4607","g4174.t1",-0.744454819704305,6.42744076701584,-8.17816870628143,1.8858341571163e-08,1.90805311625758e-07,8.62064169476945,"g4174","7e376f4b4b67731310ab78b0acd20987",1124,"Pfam","PF00664","ABC transporter transmembrane region",959,1087,"1.8E-17",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4608","g4174.t1",-0.744454819704305,6.42744076701584,-8.17816870628143,1.8858341571163e-08,1.90805311625758e-07,8.62064169476945,"g4174","7e376f4b4b67731310ab78b0acd20987",1124,"Pfam","PF00664","ABC transporter transmembrane region",314,589,"1.6E-41",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4609","g4175.t1",-0.470038618889514,5.91265378780246,-7.79513079871212,4.44891027646424e-08,3.87376598216848e-07,7.79533155901547,"g4175","03b78c43596c5bb7825a01e80099b857",811,"Pfam","PF00664","ABC transporter transmembrane region",310,522,"1.9E-30",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4610","g4175.t1",-0.470038618889514,5.91265378780246,-7.79513079871212,4.44891027646424e-08,3.87376598216848e-07,7.79533155901547,"g4175","03b78c43596c5bb7825a01e80099b857",811,"Pfam","PF00005","ABC transporter",589,737,"2.4E-26",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"4611","g4175.t1",-0.470038618889514,5.91265378780246,-7.79513079871212,4.44891027646424e-08,3.87376598216848e-07,7.79533155901547,"g4175","03b78c43596c5bb7825a01e80099b857",811,"Pfam","PF00664","ABC transporter transmembrane region",113,177,"5.1E-6",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4612","g4175.t1",-0.470038618889514,5.91265378780246,-7.79513079871212,4.44891027646424e-08,3.87376598216848e-07,7.79533155901547,"g4175","03b78c43596c5bb7825a01e80099b857",811,"Pfam","PF00664","ABC transporter transmembrane region",6,79,"3.4E-6",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4613","g4176.t1",-0.539588020234724,6.35207847213277,-7.15966498967046,1.92831317186674e-07,1.30474505818035e-06,6.24646596757446,"g4176","0c91372cf2890e837a11d657597bd85f",1490,"Pfam","PF00664","ABC transporter transmembrane region",927,1190,"6.6E-30",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4614","g4176.t1",-0.539588020234724,6.35207847213277,-7.15966498967046,1.92831317186674e-07,1.30474505818035e-06,6.24646596757446,"g4176","0c91372cf2890e837a11d657597bd85f",1490,"Pfam","PF00664","ABC transporter transmembrane region",301,567,"3.5E-26",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4615","g4176.t1",-0.539588020234724,6.35207847213277,-7.15966498967046,1.92831317186674e-07,1.30474505818035e-06,6.24646596757446,"g4176","0c91372cf2890e837a11d657597bd85f",1490,"Pfam","PF00005","ABC transporter",1257,1405,"5.0E-31",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"4616","g4176.t1",-0.539588020234724,6.35207847213277,-7.15966498967046,1.92831317186674e-07,1.30474505818035e-06,6.24646596757446,"g4176","0c91372cf2890e837a11d657597bd85f",1490,"Pfam","PF00005","ABC transporter",628,762,"1.3E-22",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"4617","g4178.t1",-0.985099990955494,5.85658973797048,-11.0542308060033,5.50132513985751e-11,1.77159861144474e-09,14.6486293252432,"g4178","9f7e162dce57e279876392854c06f36b",1718,"Pfam","PF00664","ABC transporter transmembrane region",1343,1612,"6.1E-28",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"4618","g4178.t1",-0.985099990955494,5.85658973797048,-11.0542308060033,5.50132513985751e-11,1.77159861144474e-09,14.6486293252432,"g4178","9f7e162dce57e279876392854c06f36b",1718,"Pfam","PF00664","ABC transporter transmembrane region",314,416,"6.9E-14",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
