"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"2846","g157",-4.60931545018415,-2.0375533107412,-2.86517794495733,0.0042878461328099,0.0282476553563081,"scaffold_360",3449,NA,NA,NA,"N",372701,"B3",1.186245557,"A","A","B"
"2847","g2579",-1.80183735801294,0.646630534332638,-2.85633263924516,0.00429657532522771,0.0282866544385372,"scaffold_90",1841,NA,NA,"Predicted AAA-ATPase","Y",1197345,"A",-0.385385309,"A","A","A"
"2848","g766",2.02716658564051,2.06219224899841,2.85631255565156,0.00429678339329853,0.0282866544385372,"scaffold_140",1183,"G3ST3_MOUSE","T1HAU9","Galactose-3-O-sulfotransferase","Y",921203,"A",0.240312175,"A","A","A"
"2849","g2836",-2.02095160424742,2.06484617181507,-2.8552940497426,0.00430708842476653,0.0283445422519999,"scaffold_537",638,NA,NA,NA,"N",198945,"A",-0.360438105,"A","A","A"
"2850","g12209",-2.14165402642416,-0.33743243771913,-2.85366134105376,0.00432367104962658,0.0284436871962978,"scaffold_449",1501,NA,"Q8A7P0","Predicted AAA-ATPase","Y",264459,"A",0.417029838,"A","A","A"
"2851","g2914",-1.61549234653416,2.31902357848745,-2.85350428694992,0.00432524935266755,0.0284440898327478,"scaffold_89",1068,NA,"J9LB21","Arrestin (or S-antigen), C-terminal domain,Arrestin (or S-antigen), N-terminal domain","Y",1205502,"A",0.023041927,"A","A","A"
"2852","g3162",2.03991111146299,1.96362609513086,2.85283964701525,0.00433202013999662,0.0284786274911629,"scaffold_597",1624,"RCBT1_HUMAN","A0A384B2K8","Regulator of chromosome condensation (RCC1) repeat,BTB/POZ domain,BTB And C-terminal Kelch","Y",146843,"A",-0.12732321,"A","A","A"
"2853","g15249",1.50911216897993,1.9293817185328,2.85266639778703,0.00433377877319344,0.0284802026703834,"scaffold_252",1583,"NLGN3_MOUSE","A0A212EHX5","Carboxylesterase family","Y",538322,"A",-0.101114708,"A","A","A"
"2854","g12731",-2.54547525384418,-4.21491285268514,-2.85208291567257,0.00434013541167169,0.0285119827727514,"scaffold_316",386,NA,NA,NA,"N",419495,"A",0.251171087,"A","A","A"
"2855","g20541",2.41507883454722,-3.57421073943899,2.85124921072431,0.00434842174913186,0.0285564130908838,"scaffold_113",1185,NA,NA,NA,"N",1050071,"A",-0.80621326,"A","A","A"
"2856","g3758",-2.77496480856617,-3.19782779021197,-2.85078132920095,0.00435435440745968,0.0285853609192792,"scaffold_1620",196,NA,NA,NA,"N",11278,"A",-0.362098533,"A","A","A"
"2857","g21647",2.58868332611619,-3.22475073760142,2.84870989680059,0.00437480102110074,0.0287095359974161,"scaffold_352",3011,NA,"J9KB91","Zinc-finger of C2H2 type","Y",379169,"A",0.012142145,"A","A","A"
"2858","g4169",1.64544734046373,3.51962491886648,2.84696394721367,0.00439225285355656,0.0288139778696053,"scaffold_28",2578,NA,"A0A1A9WUH3","Immunoglobulin I-set domain,Leucine rich repeat","Y",1812903,"A",0.061554665,"A","A","A"
"2859","g3163",1.8308606384575,3.28850958503154,2.84649523424513,0.00439709260348811,0.0288356380632384,"scaffold_597",1684,"RCBT1_HUMAN","K7IU36","BTB/POZ domain,BTB And C-terminal Kelch,Regulator of chromosome condensation (RCC1) repeat","Y",146843,"A",-0.12732321,"A","A","A"
"2860","g16646",-2.44185575236384,-2.36917370511236,-2.84619456744218,0.00440042120753223,0.0288473766503573,"scaffold_134",1234,NA,NA,NA,"N",941937,"A",0.039524314,"A","A","A"
"2861","g8261",-1.95579303707495,-0.962674586114617,-2.84407452726936,0.00442216865493872,0.0289798112937595,"scaffold_308",271,NA,NA,NA,"N",446321,"A",-0.295317096,"A","A","A"
"2862","g4674",-3.94778555372885,2.83953758611744,-2.84629879576579,0.00443375610362533,0.029041435985462,"scaffold_181",2004,NA,NA,NA,"N",778394,"A",0.11410331,"A","A","A"
"2863","g15615",5.12674887970675,-1.2736891518411,2.85628371242258,0.0044346701811498,0.029041435985462,"scaffold_21",2668,"POLX_TOBAC","A0A087T2K3","Integrase core domain,gag-polypeptide of LTR copia-type","Y",2065129,"A",-0.086951811,"A","A","A"
"2864","g10978",-2.39810251327477,1.2843773776545,-2.84265412376242,0.00443711061235576,0.0290472719521851,"scaffold_1",746,NA,NA,NA,"N",4205925,"A",-0.407990297,"A","A","A"
"2865","g1308",1.57259436428671,5.59067157516741,2.8417349476579,0.00444652881619305,0.0290987674606644,"scaffold_274",3389,"TRPL_DROME","D2A1G1","Ion transport protein,Transient receptor ion channel II,Ankyrin repeats (3 copies)","Y",504972,"A",0.301253912,"A","A","A"
"2866","g14948",-2.11476889918003,-0.612431703713093,-2.84130658596455,0.00445101856330811,0.0291179857095129,"scaffold_324",1397,NA,NA,NA,"N",408826,"A",-0.069032503,"A","A","A"
"2867","g22054",2.63410132401746,4.25774689672714,2.83882416084511,0.00447773200487025,0.0292825243666942,"scaffold_342",1553,"CPE1A_XENLA","A0A2J7QUC5","RNA recognition motif,Cytoplasmic polyadenylation element-binding protein ZZ domain,Cytoplasmic polyadenylation element-binding protein 1 N-terminus","Y",390780,"A",-0.346987163,"A","A","A"
"2868","g19664",-1.95878976613476,0.540284030464308,-2.83852325610356,0.00448018255004629,0.0292883342506339,"scaffold_369",2042,NA,"F8L2U8","Predicted AAA-ATPase","Y",364737,"A",-0.093740077,"A","A","A"
"2869","g11285",-2.0803106488291,1.37472245244408,-2.83815176014699,0.00448409888501773,0.0292951654451433,"scaffold_73",2084,"YM67_CAEEL","B4LF33","Serine carboxypeptidase S28","Y",1283250,"A",-0.178929599,"A","A","A"
"2870","g12405",-2.51078314470697,-4.70702962224339,-2.83816072311342,0.00448435248960271,0.0292951654451433,"scaffold_50",584,NA,NA,NA,"N",1438737,"A",0.149509353,"A","A","A"
"2871","g273",2.40609727983322,4.61799404965361,2.83668868963116,0.00449969460115068,0.0293834727802099,"scaffold_137",921,"SPZ4_DROME","J9K221","Spaetzle","Y",931543,"A",0.060769954,"A","A","A"
"2872","g18552",2.89869237633212,-1.60857731797109,2.83677513226908,0.00450100452422864,0.0293834727802099,"scaffold_312",859,"COPIA_DROME","A0A182GDB3,A0A0V1NJF3","GAG-pre-integrase domain,Reverse transcriptase (RNA-dependent DNA polymerase)","Y",428059,"A",0.372173189,"A","A","A"
"2873","g3074",-2.53538878863729,0.70677971441768,-2.8354647246437,0.00451287243294708,0.0294506944814914,"scaffold_36",1968,NA,NA,NA,"N",1654184,"A",-0.216133518,"A","A","A"
"2874","g20860",2.95524061659915,-4.4624504199131,2.83497287538913,0.00452067892916117,0.0294913741276419,"scaffold_561",362,NA,NA,NA,"N",181980,"A",-0.277622603,"A","A","A"
"2875","g9258",-1.7180509382151,3.39633474633205,-2.83362947430943,0.00453192014751585,0.0295544246420086,"scaffold_852",1114,"CPL1_CAEEL","E2C9C0","Papain family cysteine protease,Cathepsin propeptide inhibitor domain (I29)","Y",36193,"A",0.121172149,"A","A","A"
"2876","g2602",2.00257951971308,1.95181776527179,2.83329370885951,0.00453549526401052,0.0295674550434399,"scaffold_90",985,NA,NA,"BTB/POZ domain","Y",1197345,"A",-0.385385309,"A","A","A"
"2877","g8962",2.16632639075599,6.44790480395483,2.83076573739131,0.00456248672227797,0.0297328272425744,"scaffold_302",1679,"WAT_DROME","D9MX52","Male sterility protein","Y",452295,"A",0.231874902,"A","A","A"
"2878","g13104",2.38671702655096,-2.07613720135569,2.83063414597382,0.00456403417804305,0.0297328272425744,"scaffold_13",661,NA,NA,NA,"N",2344678,"A",0.080565871,"A","A","A"
"2879","g8257",-2.53806934829558,-3.00426612334984,-2.83040364183739,0.0045667753263742,0.0297403510226432,"scaffold_308",258,NA,NA,NA,"N",446321,"A",-0.295317096,"A","A","A"
"2880","g23382",-2.96687464716597,-4.26896391587599,-2.82910199737899,0.00458353784754128,0.0298391496887331,"scaffold_549",1380,NA,NA,NA,"N",191311,"A",0.117440849,"A","A","A"
"2881","g153",-4.03703323281654,-3.28668461069848,-2.83212761910507,0.00459048051983084,0.0298739740598085,"scaffold_360",821,NA,NA,NA,"N",372701,"B3",1.186245557,"A","A","B"
"2882","g6529",3.33028334423053,0.402572963481441,2.82833281627045,0.00459872507245571,0.0299172437139043,"scaffold_52",3416,"COPIA_DROME","J9KJ72","Reverse transcriptase (RNA-dependent DNA polymerase),GAG-pre-integrase domain,Zinc knuckle,gag-polypeptide of LTR copia-type","Y",1435599,"A",-0.134785629,"A","A","A"
"2883","g8606",-2.08963199660791,1.03616305556801,-2.82565632766169,0.00461744444041046,0.0300286041669288,"scaffold_87",1106,NA,NA,"2OG-Fe(II) oxygenase superfamily","Y",1207356,"A",0.315804239,"A","A","A"
"2884","g10527",1.32994609890255,4.79606166719356,2.82414010712245,0.00463386470723035,0.0301249408446123,"scaffold_103",1531,NA,"A0A2P8YHY8",NA,"Y",1099892,"A",-0.288574418,"A","A","A"
"2885","g7966",-2.2989146407895,0.544953649848014,-2.82248209110125,0.00465198926092271,0.0302322865348492,"scaffold_323",1636,"VGR_SOLIN",NA,"Low-density lipoprotein receptor domain class A","Y",409036,"A",0.019870135,"A","A","A"
"2886","g12156",1.3685978482441,4.57724293566724,2.82230186252975,0.0046538624925547,0.0302339805519432,"scaffold_563",1813,"GWL_MOUSE","J9JW00","Haspin like kinase domain,Protein kinase domain","Y",181475,"A",-0.028364565,"A","A","A"
"2887","g13540",2.80157148661355,-2.46044398083996,2.82189160052041,0.00466007648464739,0.030263863529842,"scaffold_266",481,NA,NA,"DM4/DM12 family","Y",513539,"A",-0.020043995,"A","A","A"
"2888","g15426",-2.68678494612002,2.83595723928652,-2.82114184625779,0.0046675521385524,0.0303019165670772,"scaffold_29",2332,"MODSP_DROME","T1H816","Low-density lipoprotein receptor domain class A,Trypsin","Y",1762846,"A",0.042220582,"A","A","A"
"2889","g10751",-2.49900530069457,-3.57678102511667,-2.81821914979315,0.00469894387983757,0.0304951536182328,"scaffold_412",430,NA,NA,"Acetyltransferase (GNAT) family","Y",305113,"A",-0.012246201,"A","A","A"
"2890","g18748",-2.34378950377249,-2.29172980157401,-2.81749733524389,0.00470664844701345,0.0305345853747596,"scaffold_114",295,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"2891","g8668",2.34150225244575,-2.83021888691809,2.81613412608626,0.00472168934064857,0.0306215681244622,"scaffold_909",1205,NA,"J9L1Q7","Amiloride-sensitive sodium channel","Y",30158,"A",0.275282983,"A","A","A"
"2892","g823",-1.65496600824736,4.61980164496943,-2.81135244506598,0.00477468135927967,0.0309545300156067,"scaffold_127",944,"GGHA_DICDI","A0A3Q0ILW1","Peptidase C26","Y",957964,"A",-0.014110982,"A","A","A"
"2893","g5787",-1.46549459505581,7.24033090358946,-2.81095981227066,0.00477906841251895,0.0309722618964113,"scaffold_255",1424,NA,NA,NA,"N",531011,"A",0.047982397,"A","A","A"
"2894","g21170",-1.67254950541784,4.54082105068049,-2.81009728961687,0.00478871919096848,0.031019930652456,"scaffold_98",796,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1127684,"A",0.245144773,"A","A","A"
"2895","g11517",2.80563203278832,-4.65606055267718,2.81017495216018,0.00478973274515229,0.031019930652456,"scaffold_65",593,NA,NA,NA,"N",1324386,"A",0.045272809,"A","A","A"
"2896","g5005",-1.52089662380265,3.42663124560631,-2.80957837551149,0.00479453417618117,0.0310403043056702,"scaffold_678",848,NA,NA,NA,"N",92821,"A",-0.317824283,"A","A","A"
"2897","g21038",-3.34436832049913,-1.24361470962907,-2.80982484024613,0.00480329053600984,0.0310862596685014,"scaffold_61",424,NA,NA,"Pupal cuticle protein C1","Y",1352747,"A",-0.29768682,"A","A","A"
"2898","g19388",-4.62022951439905,-1.96276305036724,-2.81695269891377,0.00481042666632331,0.0311217010237735,"scaffold_7",234,NA,NA,"Kazal-type serine protease inhibitor domain","Y",2872801,"A",0.125011388,"A","A","A"
"2899","g19560",-1.62888269337471,0.790896340845249,-2.80707092583877,0.00482272718224126,0.0311905180889415,"scaffold_666",1103,NA,NA,"RNA ligase","Y",99054,"A",-1.434695225,"A","A","A"
"2900","g5672",1.57044110815975,1.45706404643846,2.80661672360177,0.00482785083575542,0.031207544650096,"scaffold_555",721,"KI26B_MOUSE","A0A3Q0J4T7",NA,"Y",186860,"A",-0.278887196,"A","A","A"
"2901","g12226",-1.72491915717959,2.64275826951626,-2.80654248546204,0.00482868883833423,0.031207544650096,"scaffold_167",600,NA,NA,"Phosphatidylethanolamine-binding protein","Y",818128,"A",-0.262472931,"A","A","A"
"2902","g21675",-2.4044701251247,6.89632267016293,-2.8034276568227,0.00486419177181169,0.0314208149628648,"scaffold_9",2299,"MYORG_HUMAN","A0A2P8XH20","Glycosyl hydrolases family 31","Y",2791333,"A",0.15502902,"A","A","A"
"2903","g20288",-1.85664650485566,0.32262809243536,-2.80316788263634,0.00486692477115626,0.0314208149628648,"scaffold_119",1356,NA,NA,"Sugar (and other) transporter","Y",991669,"A",-0.015207842,"A","A","A"
"2904","g7158",-2.07130887716335,-0.96244378873203,-2.80312539891573,0.00486741956841357,0.0314208149628648,"scaffold_17",287,NA,NA,NA,"N",2133015,"A",-0.17858936,"A","A","A"
"2905","g14641",-3.17659854847076,-2.62345248803663,-2.80367484475901,0.0048685736956727,0.0314208149628648,"scaffold_96",208,NA,NA,NA,"N",1138600,"A",-0.438725503,"A","A","A"
"2906","g10779",1.70425178453603,3.58266172817075,2.80289159902168,0.00487006711195718,0.0314208149628648,"scaffold_270",1528,"ESTE_MYZPE","J9JVG0","Carboxylesterase family","Y",511095,"A",-0.121599868,"A","A","A"
"2907","g18666",-2.28182310381962,0.94138050615691,-2.80007534464884,0.00490230562674194,0.0316179319558942,"scaffold_45",958,NA,"J9JMV1","Lipase","Y",1519494,"A",-0.531056148,"A","A","A"
"2908","g17397",1.81592628912549,2.378893900311,2.79960653343343,0.00490758604039603,0.0316411040823195,"scaffold_523",464,"MGDP1_MOUSE","A0A087ZZL4","Acid Phosphatase","Y",206606,"A",-0.383891637,"A","A","A"
"2909","g13222",-1.55951799440398,3.72132331570395,-2.79885889945044,0.0049161624509281,0.0316855035381406,"scaffold_627",1389,"VGLU3_DANRE","A0A2J7QA10","Major Facilitator Superfamily","Y",125258,"A",0.319985386,"A","A","A"
"2910","g5168",2.18770397065756,-1.05366042933728,2.79660534579306,0.00494214222651308,0.0318361929437986,"scaffold_174",346,NA,NA,NA,"N",804455,"A",-0.125551195,"A","A","A"
"2911","g14909",-2.84134545937289,-2.34106542429717,-2.7967364121524,0.00494293869856513,0.0318361929437986,"scaffold_33",200,NA,NA,NA,"N",1685622,"A",0.059508469,"A","A","A"
"2912","g20461",-2.13069623428583,5.94203340754998,-2.79601663974801,0.00494892219946828,0.0318637851366177,"scaffold_734",1264,NA,NA,NA,"N",68946,"A",0.081812722,"A","A","A"
"2913","g5991",-2.62248342204852,-1.17550123814258,-2.79524065306112,0.00495872598604315,0.0319159469661253,"scaffold_1017",1643,NA,NA,NA,"N",24145,"A",-0.632006566,"A","A","A"
"2914","g14753",-1.65228358988843,1.80312987816933,-2.79294522131718,0.00498450478562386,0.0320708580046883,"scaffold_34",1261,"CALRL_DANRE","A0A482XCH2","Hormone receptor domain,7 transmembrane receptor (Secretin family)","Y",1677135,"A",0.043374637,"A","A","A"
"2915","g514",3.00075769944552,-3.27670179377689,2.79161230300423,0.00500446903229276,0.0321882641119921,"scaffold_384",2399,NA,NA,NA,"N",344450,"A",0.095217696,"A","A","A"
"2916","g9388",2.04127211229182,6.15530296872927,2.79070475870331,0.00501064037705881,0.0322169054970767,"scaffold_153",924,NA,"J9JJD5","CRAL/TRIO domain","Y",873851,"A",-0.707359672,"A","A","A"
"2917","g9112",-2.03535859514218,0.438436816861722,-2.78990527979701,0.00501999381300294,0.0322659801165554,"scaffold_205",1937,NA,NA,NA,"N",683989,"A",-0.034564025,"A","A","A"
"2918","g20065",-1.83373770422149,5.23970234029315,-2.7895264936977,0.00502442300374573,0.0322833813904142,"scaffold_604",2127,NA,NA,NA,"N",140827,"A",0.214317724,"A","A","A"
"2919","g3441",2.24221452190924,-0.0939160354300413,2.78858410587796,0.00503554925213121,0.0323437865461487,"scaffold_10",1397,"FACR1_DROME","J9K7D4","Male sterility protein","Y",2776264,"A",-0.506933192,"A","A","A"
"2920","g18574",6.69938516485099,0.651424049890837,2.82433892930267,0.0050386802629382,0.0323477966023089,"scaffold_312",1232,NA,NA,NA,"N",428059,"A",0.372173189,"A","A","A"
"2921","g6657",2.46988301445422,-3.59978660023023,2.7882017922172,0.00504034164212766,0.0323477966023089,"scaffold_350",505,NA,NA,NA,"N",381979,"A",0.454523611,"A","A","A"
"2922","g5287",-1.8427643453489,3.74826978864552,-2.78799264315768,0.0050424306224043,0.0323477966023089,"scaffold_500",634,NA,NA,"Gamma interferon inducible lysosomal thiol reductase (GILT)","Y",222989,"A",-0.292949631,"A","A","A"
"2923","g17543",-2.90569994299695,1.77347270410447,-2.78820807825047,0.00504307480231206,0.0323477966023089,"scaffold_41",1052,NA,NA,"Farnesoic acid 0-methyl transferase","Y",1577355,"A",0.165155028,"A","A","A"
"2924","g12852",-1.53715183971466,3.38360814843954,-2.78719603026407,0.00505180631579983,0.0323927211405373,"scaffold_44",572,NA,NA,NA,"N",1539515,"A",0.244409086,"A","A","A"
"2925","g11978",2.00012813131507,-0.48286611929307,2.78671869179696,0.0050574386262618,0.0324177493346265,"scaffold_321",1005,"CATL_SARPE","K7J502","Cathepsin propeptide inhibitor domain (I29),Papain family cysteine protease","Y",409967,"A",0.187269418,"A","A","A"
"2926","g7103",-1.97512455598656,-0.86488951679787,-2.7853268005067,0.00507387680282122,0.0325120014272369,"scaffold_79",512,NA,NA,NA,"N",1236716,"A",0.003766061,"A","A","A"
"2927","g17919",1.95856406346125,3.64203613502809,2.78396861276992,0.00508996631609149,0.0326039557432181,"scaffold_429",3886,"Y34F_DROME","J9K624","FERM central domain,PH domain,MyTH4 domain","Y",288102,"A",0.166852556,"A","A","A"
"2928","g1185",1.52500814550958,4.5012412839046,2.7835589468209,0.00509482543336569,0.0326239351264253,"scaffold_435",2795,"FSTL5_MOUSE","A0A482XSY4","Immunoglobulin I-set domain,Kazal-type serine protease inhibitor domain","Y",282874,"A",0.129313514,"A","A","A"
"2929","g12518",-1.84161283078087,4.96087001261769,-2.78212863805503,0.00511183829178303,0.0327216989186207,"scaffold_283",4000,NA,NA,NA,"N",489983,"A",0.288039299,"A","A","A"
"2930","g5337",2.01498415891159,4.87646202618209,2.78171498948834,0.00511677503950055,0.0327421212339917,"scaffold_325",3597,NA,NA,"Insect cuticle protein","Y",405576,"A",-0.050106553,"A","A","A"
"2931","g4689",-1.98186743558921,-0.19232604767424,-2.78128661895096,0.00512188271600576,0.0327563550786841,"scaffold_181",1609,NA,"A0A3M7R5S4","Predicted AAA-ATPase","Y",778394,"A",0.11410331,"A","A","A"
"2932","g127",-4.78633696071309,-1.4775711796785,-2.79213751295847,0.00512249363116443,0.0327563550786841,"scaffold_360",1667,NA,NA,NA,"N",372701,"B3",1.186245557,"A","A","B"
"2933","g7092",-2.99656335137091,-3.67312310270131,-2.7804512301399,0.00513648273799831,0.0328346112699387,"scaffold_79",1391,"PATH_DROME","T1IBJ9","Transmembrane amino acid transporter protein","Y",1236716,"A",0.003766061,"A","A","A"
"2934","g1150",3.4035963329684,7.41398460808237,2.78066803721159,0.00514462345955249,0.0328754414598329,"scaffold_481",1323,NA,NA,"Domain of unknown function (DUF4816)","Y",242131,"A",0.30898506,"A","A","A"
"2935","g5934",-2.49607246209159,0.460895670987677,-2.77891521041717,0.00515071365093534,0.0329031448863328,"scaffold_139",968,"GRHPR_HUMAN","C4WTS7","D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain,D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain","Y",925897,"A",-0.742299179,"A","A","A"
"2936","g6442",-2.14572863938683,1.62547815334403,-2.77793083587244,0.00516210823897334,0.0329609360486216,"scaffold_184",1764,NA,NA,NA,"N",759718,"A",-0.446570669,"A","A","A"
"2937","g2366",-2.81038553149758,-0.908332368831004,-2.77802047687391,0.00516327639739729,0.0329609360486216,"scaffold_698",838,NA,"A0A194PNZ2","Lipase","Y",83275,"A",0.647215539,"A","A","A"
"2938","g9098",-2.58182954639991,1.6104742565534,-2.77739502386677,0.00516928204255189,0.0329880425513293,"scaffold_205",4440,"FAS_CHICK","A0A482WJG3","Acyl transferase domain,KR domain,Beta-ketoacyl synthase, C-terminal domain,Beta-ketoacyl synthase, N-terminal domain,Ketoacyl-synthetase C-terminal extension","Y",683989,"A",-0.034564025,"A","A","A"
