seq	length	PV04.asn	PV13.asn	PV21.asn	PV23.asn	b.status.asn	A.lo	B.lo	A.st	B.st	AB.ratio.st	AB.ratio.lo	b.status.kmer	b.status.old.final	norm_cov_PV04	norm_cov_PV13	norm_cov_PV21	norm_cov_PV23	fraction_of_B_windows	cov.b.status	b.status.final	assignment_changes
scaffold_1898	8125	Y	Y	Y	Y	A	554	0	554	0	-9.116344	-9.116344	A	A	33.2413227483437	29.9128416314766	34.8456624399619	27.6000456182082	0	A	A	A -> A
scaffold_1899	8118	Y	Y	Y	Y	A	6265	1419	7684	0	-12.90783	-2.141654	A	A	15.788461610645	16.409607890077	12.9053191246846	16.0467260789521	0	A	A	A -> A
scaffold_1900	8113	Y	Y	Y	Y	A	697	2	699	0	-9.451211	-7.862121	A	A	17.0572527823133	16.8541787614959	19.9082037586166	15.5875788136007	0	A	A	A -> A
scaffold_1901	8107	Y	NA	NA	NA	A	3277	327	3594	10	-8.352344	-3.321048	A	A	0.773263517444588	0.815848773523736	0.739097574277132	0.821150556379218	0	A	A	A -> A
scaffold_1902	8105	NA	Y	Y	NA	A	1861	52	1910	3	-8.900112	-5.134717	A	A	2.89560835538539	4.69216313214968	3.09626610879542	2.83424298212744	0	A	A	A -> A
scaffold_1903	8081	Y	Y	Y	Y	A	6851	1056	6972	935	-2.897199	-2.69655	A	A	1.26379708349755	0.941259593885113	1.31494065019123	1.36968018377621	0	A	A	A -> A
scaffold_1904	8080	Y	Y	Y	Y	A	6798	1225	7249	774	-3.225713	-2.471364	A	A	1.78702775744609	1.59821162906326	1.62801724818198	1.66927450756773	0	A	A	A -> A
scaffold_1905	8080	Y	Y	Y	Y	A	7804	248	8052	0	-12.97531	-4.970181	A	A	1.90253739466622	1.73627053132605	1.93110196523359	1.74873490933381	0	A	A	A -> A
scaffold_1906	8069	Y	Y	Y	Y	A	7982	9	7984	7	-9.963077	-9.640787	A	A	0.960572790571101	0.817451833099594	2.08452591172845	1.9056908714707	0	A	A	A -> A
scaffold_1907	8049	Y	Y	Y	Y	A	1199	1	1200	0	-10.23002	-9.228819	A	A	43.5140307415123	49.0677229672691	62.3666834425519	47.1685690545626	0	A	A	A -> A
scaffold_1908	8044	Y	Y	Y	Y	A	2614	178	2708	84	-4.994154	-3.868779	A	A	0.363504307189911	0.313939930818384	0.292924492734054	0.362553967969501	0	A	A	A -> A
scaffold_1909	8038	Y	Y	Y	Y	A	948	8	956	0	-9.902375	-6.720339	A	A	11.3057541805079	12.897455554834	11.983183197928	8.31955880675801	0	A	A	A -> A
scaffold_1910	8023	Y	Y	Y	Y	A	7874	0	7874	0	-12.94306	-12.94306	A	A	36.2357412307866	46.0997230990805	91.0066793742536	103.822910115838	0	A	A	A -> A
scaffold_1911	8018	NA	NA	NA	NA	A	100	17	117	0	-6.882643	-2.488286	A	A	0.00226526284180696	0.00231833041442095	0.00141689010158471	0.00261978852702064	0	A	A	A -> A
scaffold_1912	8000	Y	Y	Y	Y	A	7877	44	7921	0	-12.95165	-7.451761	A	A	0.847324662650376	2.57435279134929	2.92074358673103	2.94670489906971	0	A	A	A -> A
scaffold_1913	7995	Y	Y	Y	Y	A	1570	2	1572	0	-10.6193	-9.032505	A	A	99.5463618790233	100.87040319759	124.656258603486	111.531435833103	0	A	A	A -> A
scaffold_1914	7985	Y	Y	NA	NA	B	5665	1915	5830	1750	-1.735564	-1.564233	A	B3	0.797937428448098	0.904982375067481	0.304519142921775	0.310093028560257	0	A	Bc	B3 -> Bc
scaffold_1915	7985	Y	Y	Y	Y	A	7593	188	7778	3	-10.92537	-5.328402	A	A	1.1085768443969	0.982927512437281	1.13538840850625	1.05903647827433	0	A	A	A -> A
scaffold_1916	7979	NA	Y	NA	Y	A	1638	90	1721	7	-7.749869	-4.170805	A	A	0.447716907831766	0.607673945048203	0.427571138229203	0.387028136659118	0	A	A	A -> A
scaffold_1917	7977	Y	Y	Y	Y	A	5942	1663	7480	125	-5.891735	-1.836536	A	A	37.7803539590489	35.5140209560787	41.0778079587839	37.6000325844344	0	A	A	A -> A
scaffold_1918	7977	Y	Y	Y	Y	A	1356	23	1365	14	-6.508851	-5.821243	A	A	0.2234709006625	0.135800662352427	0.289540089397348	0.256651297675101	0	A	A	A -> A
scaffold_1919	7971	NA	NA	NA	NA	A	1137	43	1166	14	-6.281698	-4.692853	A	A	0.0209635343355292	0.0201593949080082	0.017367425205563	0.0172827840140765	0	A	A	A -> A
scaffold_1920	7967	NA	Y	Y	Y	A	6439	256	6623	72	-6.503662	-4.64722	A	A	0.0819942570801194	0.793712207192058	0.543938498552422	0.535293830137343	0	A	A	A -> A
scaffold_1921	7950	Y	Y	Y	Y	A	6856	94	6950	0	-12.763	-6.173506	A	A	0.446660285644577	0.760354223829374	0.60050538085059	0.643927076035778	0	A	A	A -> A
scaffold_1922	7949	NA	Y	NA	NA	A	4217	84	4295	6	-9.261423	-5.632952	A	A	0.0601204887112212	0.167921944373639	0.101023562812246	0.205975985271836	0	A	A	A -> A
scaffold_1923	7948	Y	Y	Y	Y	A	7460	41	7501	0	-12.87306	-7.472836	A	A	1.58824390518552	1.24018465230374	1.64305943047331	1.71578552925268	0	A	A	A -> A
scaffold_1924	7937	Y	Y	Y	Y	A	7208	200	7406	2	-11.26971	-5.164532	A	A	2.56879117166826	5.27398846843843	2.94834137932849	2.41423939783965	0	A	A	A -> A
scaffold_1925	7937	Y	Y	Y	Y	A	6918	72	6988	2	-11.18591	-6.566523	A	A	0.577750877390537	0.755748577454237	0.576421756277367	0.683054464882126	0	A	A	A -> A
scaffold_1926	7922	Y	Y	Y	Y	A	6092	1591	6628	1055	-2.650181	-1.936312	A	B2	1.44332713998836	0.819847699648277	0.853090591534082	0.816816826601932	0	A	A	B2 -> A
scaffold_1927	7904	Y	Y	Y	Y	A	6845	102	6937	10	-9.300873	-6.054545	A	A	0.632092787568268	0.646143498062081	0.604717472464459	0.852724873328011	0	A	A	A -> A
scaffold_1928	7901	Y	Y	Y	Y	A	843	0	843	0	-9.721099	-9.721099	A	A	17.0442993074714	19.405375386348	20.3552816858186	15.7105361768683	0	A	A	A -> A
scaffold_1929	7885	Y	Y	Y	Y	A	7607	19	7625	1	-11.89671	-8.571373	A	A	1.19923427734925	0.500670202960523	1.19522395806847	0.898499486795158	0	A	A	A -> A
scaffold_1930	7884	Y	Y	Y	Y	A	7623	233	7651	205	-5.215121	-5.025968	A	A	2.04859711352589	2.17785238476919	2.14145403085945	2.23390084556607	0	A	A	A -> A
scaffold_1931	7867	Y	Y	Y	Y	A	896	0	896	0	-9.808964	-9.808964	A	A	28.5748550194246	30.818959910911	32.9196879334623	25.0065657635348	0	A	A	A -> A
scaffold_1932	7866	Y	Y	Y	Y	A	3970	120	4071	19	-7.669594	-5.036423	A	A	0.144961807706023	0.256249170121063	0.223998400737905	0.191674677006794	0	A	A	A -> A
scaffold_1933	7833	Y	Y	Y	Y	A	7459	231	7690	0	-12.90896	-5.006979	A	A	1.93871028282942	1.76908382334555	1.66949284803678	1.55427752162792	0	A	A	A -> A
scaffold_1934	7821	Y	Y	Y	Y	A	5839	1787	6789	837	-3.018389	-1.707622	A	A	1.69039656175516	0.935432753395356	0.887457190804944	1.10592873784193	0	A	A	A -> A
scaffold_1935	7810	Y	Y	Y	Y	A	6614	1162	6701	1075	-2.638914	-2.50789	A	A	1.79189610194621	1.78902224027091	1.49045966510189	1.54274914873165	0	A	A	A -> A
scaffold_1936	7803	Y	Y	NA	Y	A	1127	29	1142	14	-6.251719	-5.232661	A	A	0.816091436293002	0.773826127157322	1.01838625336029	0.805663174701445	0	A	A	A -> A
scaffold_1937	7801	Y	Y	Y	Y	A	7544	101	7561	84	-6.475161	-6.20888	A	A	1.92342210461123	1.88512634028477	1.97300193068812	2.12087195946496	0	A	A	A -> A
scaffold_1938	7801	Y	Y	Y	Y	A	2832	4363	3517	3678	0.06455819	0.6233205	B	B1	1.13587072799955	0.77983130075588	0.167634933355311	0.159605076654882	0	A	Bc	B1 -> Bc
scaffold_1939	7791	Y	Y	Y	Y	A	6540	119	6659	0	-12.70131	-5.768405	A	A	0.173103991892348	0.63307672103565	0.694735586913407	0.49320451620261	0	A	A	A -> A
scaffold_1940	7778	Y	Y	Y	Y	A	1500	447	1658	289	-2.516189	-1.744353	A	B3	0.247889570782426	0.172101142010338	0.27100828915781	0.262418742566676	0	A	A	B3 -> A
scaffold_1941	7772	NA	NA	Y	Y	A	1726	151	1877	0	-10.87498	-3.506125	A	A	0.242103485164124	0.195108051449102	0.209187690591885	0.206298571172551	0	A	A	A -> A
scaffold_1942	7754	Y	Y	Y	Y	A	5896	285	6154	27	-7.780188	-4.365894	A	A	0.445847643713755	0.288335560881857	0.318803780010276	0.457869955522247	0	A	A	A -> A
scaffold_1943	7727	Y	Y	Y	Y	A	4458	397	4757	98	-5.586783	-3.48588	A	A	0.204389767843402	0.486254297197941	0.136424772429563	0.20621385164307	0	A	A	A -> A
scaffold_1944	7727	Y	Y	Y	Y	A	604	1	605	0	-9.243174	-8.240791	A	A	24.4522211587185	23.7142696532293	26.8557069282068	20.6160413170628	0	A	A	A -> A
scaffold_1945	7711	Y	Y	Y	Y	A	7182	57	7222	17	-8.648457	-6.95239	A	A	0.214875288553572	0.862982989541345	0.238125215909151	0.253796901220287	0	A	A	A -> A
scaffold_1946	7704	Y	Y	Y	Y	A	729	7	734	2	-7.936638	-6.511753	A	A	17.9796070041101	18.9133776000047	27.5841497694923	18.8045976636961	0	A	A	A -> A
scaffold_1947	7704	Y	Y	Y	Y	A	1233	0	1233	0	-10.26913	-10.26913	A	A	27.1423362047933	29.5481795000276	36.3013907618064	26.527535476303	0	A	A	A -> A
scaffold_1948	7695	NA	Y	NA	NA	A	6200	27	6227	0	-12.60455	-7.79093	A	A	0.0600641855751365	0.487384386354803	0.107371511039643	0.130015151762003	0	A	A	A -> A
scaffold_1949	7685	Y	Y	NA	NA	B	2077	407	2077	407	-2.348555	-2.348555	A	B1	108.160518364206	37.8431792916493	0.0921715068310587	0.039889864611675	1	B	B	B1 -> B
scaffold_1950	7674	Y	Y	Y	Y	A	6892	488	7221	159	-5.496255	-3.817226	A	A	2.34801156091061	0.883320717558154	0.978706316208486	1.23308623470568	0	A	A	A -> A
scaffold_1951	7672	Y	Y	Y	Y	A	575	0	575	0	-9.169925	-9.169925	A	A	22.1011729820018	31.3109576972543	32.6814995887862	25.7338047214845	0	A	A	A -> A
scaffold_1952	7670	Y	Y	Y	Y	A	7497	0	7497	0	-12.87229	-12.87229	A	A	1.24551733198206	0.95976746913335	1.4452068606941	1.99853044200785	0	A	A	A -> A
scaffold_1953	7663	Y	Y	Y	Y	A	6720	18	6738	0	-12.71832	-8.466533	A	A	1.11564664151793	0.984958959154934	0.880379754604454	1.02189022304045	0	A	A	A -> A
scaffold_1954	7655	Y	Y	Y	Y	A	7538	91	7629	0	-12.89747	-6.356596	A	A	2.62024660773605	2.55078762174385	2.69595958356057	2.70579514166083	0	A	A	A -> A
scaffold_1955	7654	NA	NA	NA	NA	A	3	0	3	0	-2	-2	A	A	0.000328434960493966	0.000114365798035816	0.000287586604777094	0.000345395004806204	0	A	A	A -> A
scaffold_1956	7650	Y	Y	Y	Y	A	7424	185	7609	0	-12.89368	-5.319016	A	A	2.19366026687686	2.06729554932897	2.16152547158066	2.16424184167223	0	A	A	A -> A
scaffold_1957	7601	Y	Y	Y	NA	A	2534	17	2542	9	-7.990388	-7.137845	A	A	0.265131467822758	0.807453548586565	0.227887834209829	0.307724140178237	0	A	A	A -> A
scaffold_1958	7600	Y	Y	Y	Y	A	7312	246	7558	0	-12.88398	-4.88788	A	A	1.56852842369987	2.04115618006604	2.15159671940841	2.30332198308868	0	A	A	A -> A
scaffold_1959	7590	Y	Y	Y	Y	A	7283	79	7361	1	-11.84588	-6.508587	A	A	57.787526978586	61.0341226834868	53.522508035766	49.1039313120123	0	A	A	A -> A
scaffold_1960	7575	Y	Y	NA	NA	B	2108	523	2124	507	-2.064562	-2.00892	A	B1	151.643497926168	48.4546408768561	0.120270822410011	0.0392740188012187	1	B	B	B1 -> B
scaffold_1961	7565	Y	Y	Y	Y	A	3275	14	3287	2	-10.09803	-7.770829	A	A	0.109305031623595	0.392418129111232	0.602521994237746	0.53429022955734	0	A	A	A -> A
scaffold_1962	7563	Y	Y	NA	NA	B	1270	713	1270	713	-0.8319681	-0.8319681	A	B1	44.9257568079875	15.4947319042778	0.0386803983425192	0.0141644536404959	1	B	B	B1 -> B
scaffold_1963	7558	Y	Y	Y	Y	A	7451	5	7456	0	-12.86438	-10.27845	A	A	1.64698309029146	0.926124540477254	2.12196127050151	2.04628293064403	0	A	A	A -> A
scaffold_1964	7554	Y	Y	Y	Y	A	5330	1976	7064	242	-4.861661	-1.431093	A	A	1.15650770414579	0.941744194724248	0.820796720109844	0.770064680102315	0	A	A	A -> A
scaffold_1965	7547	Y	Y	Y	Y	A	7365	156	7501	20	-8.480742	-5.552045	A	A	1.95417487754068	2.45175847106497	1.93024621972669	2.02029684419753	0	A	A	A -> A
scaffold_1966	7531	Y	Y	Y	Y	A	4810	1274	5367	717	-2.902329	-1.91584	A	B2	0.51537263292232	0.441308538569865	0.348937244744969	0.37034490623829	0	A	A	B2 -> A
scaffold_1967	7520	Y	Y	Y	Y	A	5922	55	5976	1	-11.54521	-6.724757	A	A	1.10351894600529	0.279546840063308	0.435381569556503	0.836751983577445	0	A	A	A -> A
scaffold_1968	7507	Y	Y	NA	Y	A	1876	9	1885	0	-10.88111	-7.552285	A	A	0.178514723270086	0.20680437730246	0.324506411953783	0.230329591554115	0	A	A	A -> A
scaffold_1969	7499	Y	Y	Y	Y	A	744	0	744	0	-9.541097	-9.541097	A	A	20.3513728581349	21.0879889743617	26.6569740628447	18.7419280209844	0	A	A	A -> A
scaffold_1970	7497	Y	Y	Y	Y	A	7149	38	7180	7	-9.809969	-7.518325	A	A	1.00058367584408	1.65546624900536	2.54593056186356	2.30608840157057	0	A	A	A -> A
scaffold_1971	7480	Y	Y	Y	Y	A	646	1	647	0	-9.33985	-8.337622	A	A	14.4683576375204	14.939660411116	17.3498648869031	13.5728767167924	0	A	A	A -> A
scaffold_1972	7473	Y	Y	Y	Y	A	3565	9	3574	0	-11.80373	-8.478163	A	A	72.9100594936471	77.6662554020879	52.4347397604263	73.4312517310481	0	A	A	A -> A
scaffold_1973	7471	Y	Y	Y	Y	A	6614	387	6786	215	-4.973671	-4.091613	A	A	0.753289041532947	1.31151595742103	0.727366145094456	0.754078756577983	0	A	A	A -> A
scaffold_1974	7457	Y	Y	Y	Y	A	5659	1752	7322	89	-6.346366	-1.690976	A	A	5.855454835501	5.84523012240048	3.45484101195413	4.49426025187768	0	A	A	A -> A
scaffold_1975	7444	Y	Y	Y	Y	A	7144	199	7342	1	-11.84215	-5.158862	A	A	3.22308428579472	2.3308699457344	2.83176709693597	3.09465778197755	0	A	A	A -> A
scaffold_1976	7442	NA	Y	NA	NA	A	7246	43	7287	2	-11.24634	-7.363737	A	A	0.0688193232363043	0.850243802682169	0.0637039401118431	0.0656674106779192	0	A	A	A -> A
scaffold_1977	7441	NA	Y	NA	NA	A	906	28	928	6	-7.05218	-4.966978	A	A	0.09416887187283	0.149142692655487	0.0935147467045907	0.0848172827840141	0	A	A	A -> A
scaffold_1978	7434	Y	Y	Y	Y	A	5973	920	6361	532	-3.577273	-2.697424	A	A	1.45973575061464	1.36375011266969	1.29588277689417	1.25346779843269	0	A	A	A -> A
scaffold_1979	7417	Y	Y	Y	Y	A	748	0	748	0	-9.548822	-9.548822	A	A	15.1840174164368	20.5694738301009	22.8480087257984	16.0132846739113	0	A	A	A -> A
scaffold_1980	7380	NA	Y	NA	Y	A	6859	401	7242	18	-8.574444	-4.092941	A	A	0.354129835031811	1.01291848916966	0.420083365043848	0.318656217924697	0	A	A	A -> A
scaffold_1981	7373	Y	Y	Y	Y	A	7049	251	7152	148	-5.585164	-4.806128	A	A	0.18625640448173	0.853903508219315	0.547438637961782	0.657801528209974	0	A	A	A -> A
scaffold_1982	7363	NA	Y	Y	Y	A	7257	12	7269	0	-12.82774	-9.124917	A	A	0.268885010228403	0.576353223613242	1.02179871392673	2.12950357614168	0	A	A	A -> A
scaffold_1983	7363	Y	Y	NA	Y	A	705	30	733	2	-7.934674	-4.509328	A	A	0.750556462661637	1.24233434162615	0.82858961566856	0.712585737793056	0	A	A	A -> A
scaffold_1984	7354	Y	Y	Y	Y	A	892	30	922	0	-9.850187	-4.84832	A	A	0.0643845128840343	0.0462677497172354	0.0575944783371883	0.0457224783720817	0	A	A	A -> A
scaffold_1985	7338	Y	Y	Y	Y	A	5945	3	5948	0	-12.53843	-10.5377	A	A	137.895946174202	175.863809718573	183.288387989401	152.034445005621	0	A	A	A -> A
scaffold_1986	7335	Y	Y	Y	Y	A	6965	202	6966	201	-5.10811	-5.100779	A	A	4.61112549969033	2.49184271407484	1.77424100809626	1.62847553723586	1	B	Bc	A -> Bc
scaffold_1987	7332	Y	Y	Y	NA	A	820	14	825	9	-6.36807	-5.774348	A	A	0.0266332601392564	0.0317219709297649	0.0309716744730063	0.0269864285830659	0	A	A	A -> A
scaffold_1988	7329	Y	Y	Y	Y	A	1133	3	1136	0	-10.15102	-8.147205	A	A	20.6872135577952	24.2760034387276	29.8704176844719	22.5835057592988	0	A	A	A -> A
scaffold_1989	7324	Y	Y	Y	Y	A	1204	22	1219	7	-7.252665	-5.711255	A	A	37.5397368766774	35.2329892990443	46.1617008292665	31.5471415304909	0	A	A	A -> A
scaffold_1990	7323	Y	Y	Y	Y	A	5857	73	5929	1	-11.53382	-6.306739	A	A	0.219753016909709	0.478686770494012	1.01326580893377	0.840271102494339	0	A	A	A -> A
scaffold_1991	7321	NA	Y	Y	Y	A	7283	12	7295	0	-12.83289	-9.130075	A	A	0.324167182778747	0.983317131511945	1.02303323203504	0.580436305576826	0	A	A	A -> A
scaffold_1992	7318	NA	NA	NA	NA	A	104	7	109	2	-5.196397	-3.714246	A	A	0.000925248202991573	0.000238423612854328	0.000147300456105341	0.00197135828214862	0	A	A	A -> A
scaffold_1993	7298	Y	Y	Y	Y	A	6022	356	6340	38	-7.345092	-4.076486	A	A	0.303421353902746	1.0142055889984	0.838195709698858	0.692288893595529	0	A	A	A -> A
scaffold_1994	7290	NA	Y	NA	NA	A	3317	35	3323	29	-6.791814	-6.526173	A	A	0.18988044967438	0.0684372689059748	0.254671967144984	0.294833737923394	0	A	A	A -> A
scaffold_1995	7288	Y	Y	Y	Y	A	7197	11	7205	3	-10.81498	-9.228418	A	A	11.1774937597357	8.2905278950781	13.7192663735855	12.8209029146777	0	A	A	A -> A
scaffold_1996	7287	Y	Y	Y	Y	A	5230	497	5490	237	-4.528035	-3.392869	A	A	12.8418407371957	7.23153743493022	8.48151817670093	6.20388406458235	0	A	A	A -> A
scaffold_1997	7282	Y	Y	Y	Y	A	7153	87	7240	0	-12.82197	-6.345103	A	A	1.96178706153933	1.88097040348835	1.97349293220847	1.916548005018	0	A	A	A -> A
scaffold_1998	7276	Y	Y	Y	Y	A	6642	177	6801	18	-8.483816	-5.221886	A	A	0.49970722369236	1.11152119111009	0.831339224182526	0.870724514899233	0	A	A	A -> A
scaffold_1999	7247	Y	Y	Y	Y	A	7148	8	7156	0	-12.80514	-9.633601	A	A	3.18619447103204	4.2021463940367	3.88747297299667	3.53881294905424	0	A	A	A -> A
scaffold_2000	7210	Y	Y	Y	Y	A	6815	57	6867	5	-10.16071	-6.876729	A	A	0.199086012424225	0.55974692205777	0.255089318437282	0.256364554652243	0	A	A	A -> A
scaffold_2001	7209	Y	Y	NA	NA	B	2034	40	2056	18	-6.758399	-5.633261	A	B2	0.141636169134621	0.096421998164332	0.15004655746559	0.170471985532511	0	A	Bc	B2 -> Bc
scaffold_2002	7194	Y	Y	NA	Y	A	6804	358	7021	141	-5.627919	-4.244539	A	A	13.7825516581274	10.4433128476405	12.4298192237617	11.1760439238176	0	A	A	A -> A
scaffold_2003	7190	Y	Y	Y	Y	A	6174	892	6565	501	-3.709255	-2.789707	A	B3	1.16945554867406	0.783591803267567	0.74336578035047	1.04097818472116	0	A	A	B3 -> A
scaffold_2004	7187	Y	Y	Y	Y	A	6302	187	6489	0	-12.664	-5.067234	A	A	26.39547510463	25.5950559083988	23.283600724578	22.1660828622167	0	A	A	A -> A
scaffold_2005	7162	Y	Y	Y	Y	A	6427	11	6437	1	-11.6524	-9.065192	A	A	0.850083516318526	1.20189730920538	1.28473353522848	1.15690056859838	0	A	A	A -> A
scaffold_2006	7159	Y	Y	NA	NA	B	2934	110	3041	3	-9.570804	-4.724729	A	B3	0.0489386858848038	0.201531920172673	0.00707042189305636	0.00935499112074162	0	A	Bc	B3 -> Bc
scaffold_2007	7157	Y	Y	Y	Y	A	6708	87	6787	8	-9.558846	-6.25245	A	A	1.3075802788882	0.965712552227855	1.29641586425912	1.47396992456703	0	A	A	A -> A
scaffold_2008	7151	Y	Y	Y	Y	A	3903	2733	4101	2535	-0.6937727	-0.5139398	A	A	2.92425351425408	1.47689277818753	1.28289578668088	1.323853435214	0	A	A	A -> A
scaffold_2009	7137	Y	Y	Y	Y	A	4510	734	4675	569	-3.036241	-2.617631	A	B2	1.23305557119532	0.654718994511411	0.465620248902699	0.607344531517294	0	A	A	B2 -> A
scaffold_2010	7131	Y	Y	Y	Y	A	4387	280	4626	41	-6.783544	-3.964921	A	B3	0.188930803445752	0.554575261902523	0.0942091631405159	0.0799426513954284	0	A	A	B3 -> A
scaffold_2011	7129	Y	Y	Y	Y	A	6068	295	6101	262	-4.536147	-4.35779	A	A	0.354546478238838	0.488225653411541	1.30635513789252	1.43170465468646	0	A	A	A -> A
scaffold_2012	7128	Y	Y	Y	Y	A	7035	43	7076	2	-11.20396	-7.321108	A	A	2.13724452452002	1.82330290363131	1.93767437129886	2.01446748888056	0	A	A	A -> A
scaffold_2013	7118	Y	Y	Y	Y	A	6231	861	7092	0	-12.79218	-2.853935	A	A	2.21888782538521	2.18161676408759	2.26851119571145	2.34258948500301	0	A	A	A -> A
scaffold_2014	7115	Y	Y	Y	Y	A	6441	296	6737	0	-12.7181	-4.438974	A	A	1.64610288459734	1.64561140634071	1.64571434583692	1.55934114273612	0	A	A	A -> A
scaffold_2015	7104	Y	Y	NA	NA	B	5485	285	5710	60	-6.54879	-4.261668	A	B3	0.126560066062346	0.567386169685891	0.0301159289661086	0.0496880040404699	0	A	Bc	B3 -> Bc
scaffold_2016	7102	Y	Y	Y	Y	A	5616	1431	5735	1312	-2.127178	-1.971768	A	B2	1.12962671020776	1.23278382828848	1.17056165313198	1.75123739389694	0	A	A	B2 -> A
scaffold_2017	7085	Y	Y	Y	Y	A	6880	122	6946	56	-6.929284	-5.805888	A	A	1.60648987481936	1.88533374944392	1.57462083284379	1.68947034001857	0	A	A	A -> A
scaffold_2018	7044	Y	Y	Y	Y	A	3969	2681	4340	2310	-0.9095102	-0.5658298	A	B3	0.747844528273558	1.24759516833579	0.439263988720994	0.433904104009515	0	A	A	B3 -> A
scaffold_2019	7043	Y	Y	NA	NA	B	4637	2300	4821	2116	-1.18761	-1.011242	A	B1	1.01965542480716	0.934227066507588	0.147363584872243	0.149591879958944	0	A	Bc	B1 -> Bc
scaffold_2020	7037	Y	Y	Y	Y	A	6175	103	6203	75	-6.351055	-5.892017	A	A	0.281187245462906	0.807711356232984	0.269479170137288	0.319320940386777	0	A	A	A -> A
scaffold_2021	7027	NA	Y	NA	NA	A	367	14	377	4	-6.240314	-4.616671	A	A	0.431404012536832	0.793708330385345	0.500540978460815	0.432867918995096	0	A	A	A -> A
scaffold_2022	7010	Y	Y	Y	Y	A	6641	211	6794	58	-6.847615	-4.969482	A	A	0.675902257755757	1.08789786940395	0.727520459857995	0.89810847358217	0	A	A	A -> A
scaffold_2023	6996	Y	Y	Y	Y	A	1214	30	1241	3	-8.278449	-5.292544	A	A	5.60595499502656	4.43019179532011	6.88190536647126	5.04579090568435	0	A	A	A -> A
scaffold_2024	6983	Y	Y	Y	Y	A	6777	32	6800	9	-9.409603	-7.68225	A	A	0.651849558020382	0.992479964178306	0.825847021462027	0.988357581583278	0	A	A	A -> A
scaffold_2025	6982	Y	Y	Y	Y	A	2040	893	2180	753	-1.532353	-1.190929	A	B2	0.35402285907325	0.299403844047696	0.42959827307751	0.366288144153538	0	A	A	B2 -> A
scaffold_2026	6979	Y	Y	Y	Y	A	5888	718	6147	459	-3.740411	-3.033959	A	A	1.6035921400822	0.865041573905989	1.57089623559656	1.51234787142182	0	A	A	A -> A
scaffold_2027	6961	NA	Y	Y	NA	A	5754	326	5822	258	-4.490739	-4.137453	A	A	0.174663588761894	0.770106331116123	0.278930949404047	0.333700451294417	0	A	A	A -> A
scaffold_2028	6960	Y	Y	NA	Y	A	5437	379	5804	12	-8.802641	-3.839005	A	B3	1.17228008933431	1.61337188171475	1.03961505480804	0.974202903273106	0	A	A	B3 -> A
scaffold_2029	6956	Y	Y	Y	Y	A	6403	527	6925	5	-10.17284	-3.600363	A	A	4.23090291462568	4.73686852876154	3.11305836079142	1.45185812737255	0	A	A	A -> A
scaffold_2030	6954	Y	Y	Y	Y	A	6870	27	6870	27	-7.938949	-7.938949	A	A	3.08721918810878	5.71530476062172	5.6537913208467	5.87617589077698	0	A	A	A -> A
scaffold_2031	6944	Y	Y	Y	Y	A	2556	49	2605	0	-11.34762	-5.67638	A	A	0.732364919392677	0.331507680438699	0.342827782970314	0.450453738249238	0	A	A	A -> A
scaffold_2032	6934	Y	Y	NA	NA	B	3969	42	4006	5	-9.383344	-6.528659	A	B3	1.79304468592234	3.10321707113068	1.96782887895585	1.69445250004073	0	A	Bc	B3 -> Bc
scaffold_2033	6932	Y	Y	Y	Y	A	6863	21	6884	0	-12.74924	-8.285402	A	A	2.23754668468367	1.45479497992299	1.92700210253865	2.01079196467847	0	A	A	A -> A
scaffold_2034	6928	Y	Y	Y	Y	A	5980	137	5990	127	-5.548581	-5.437647	A	A	0.739517294446634	0.385503844338457	1.27090833527688	1.32287264373809	0	A	A	A -> A
scaffold_2035	6924	NA	NA	NA	NA	A	0	0	0	0	0	0	A	A	0.000217705459527429	0.000240362016210867	0.000203414915574042	0.000188989719610942	0	A	A	A -> A
scaffold_2036	6923	Y	Y	Y	Y	A	1076	39	1097	18	-5.852735	-4.750874	A	A	4.30287896702513	4.84477556681337	4.95078235831537	3.99480604115414	0	A	A	A -> A
scaffold_2037	6911	NA	Y	NA	Y	A	1264	40	1301	3	-8.346514	-4.94737	A	A	0.678556012236548	1.13449127088508	0.732753133203452	0.645318431385327	0	A	A	A -> A
scaffold_2038	6908	NA	NA	NA	NA	A	49	1	50	0	-5.672425	-4.643856	A	A	0.000382861325375823	0.000374111847812076	0.00193945600538699	0.000938431711171573	0	A	A	A -> A
scaffold_2039	6905	Y	Y	Y	Y	A	6550	161	6700	11	-9.125198	-5.337649	A	A	1.44672784940788	1.58877548152362	1.73549046667941	1.55516707668747	0	A	A	A -> A
scaffold_2040	6888	Y	Y	NA	Y	A	505	6332	1530	5307	1.793694	3.64568	B	B1	17.6619747386596	8.22253645894413	0.0164625795466302	0.00957982371820981	1	B	B	B1 -> B
scaffold_2041	6888	Y	Y	Y	Y	A	5730	824	6357	197	-5.005001	-2.796321	A	A	0.327055533659892	0.814858249408545	0.328827225332873	0.359047882826374	0	A	A	A -> A
scaffold_2042	6882	Y	Y	Y	Y	A	3540	89	3628	1	-10.82536	-5.298088	A	A	1.2873017660417	0.788548300650237	1.09322540652296	0.958888219097737	0	A	A	A -> A
scaffold_2043	6881	Y	Y	NA	Y	A	6247	420	6385	282	-4.496039	-3.891502	A	B2	0.995568943190136	0.966040142395111	0.607754667583203	0.698206226885417	0	A	A	B2 -> A
