gene	seq	b.status.final
g5543	scaffold_452	A
g5544	scaffold_452	A
g5545	scaffold_452	A
g5546	scaffold_452	A
g5547	scaffold_452	A
g5548	scaffold_452	A
g5549	scaffold_452	A
g555	scaffold_107	A
g5550	scaffold_452	A
g5551	scaffold_530	A
g5552	scaffold_530	A
g5553	scaffold_530	A
g5554	scaffold_530	A
g5555	scaffold_530	A
g5556	scaffold_530	A
g5557	scaffold_530	A
g5558	scaffold_530	A
g5559	scaffold_530	A
g556	scaffold_107	A
g5560	scaffold_530	A
g5561	scaffold_530	A
g5562	scaffold_530	A
g5563	scaffold_530	A
g5564	scaffold_530	A
g5565	scaffold_530	A
g5566	scaffold_530	A
g5567	scaffold_530	A
g5568	scaffold_530	A
g5569	scaffold_530	A
g557	scaffold_107	A
g5570	scaffold_530	A
g5571	scaffold_530	A
g5572	scaffold_530	A
g5573	scaffold_530	A
g5574	scaffold_530	A
g5575	scaffold_530	A
g5576	scaffold_530	A
g5577	scaffold_530	A
g5578	scaffold_530	A
g5579	scaffold_530	A
g558	scaffold_107	A
g5580	scaffold_1020	A
g5581	scaffold_1020	A
g5582	scaffold_897	Bc
g5583	scaffold_1572	A
g5584	scaffold_1572	A
g5585	scaffold_402	A
g5586	scaffold_402	A
g5587	scaffold_402	A
g5588	scaffold_402	A
g5589	scaffold_402	A
g559	scaffold_107	A
g5590	scaffold_402	A
g5591	scaffold_402	A
g5592	scaffold_402	A
g5593	scaffold_402	A
g5594	scaffold_402	A
g5595	scaffold_402	A
g5596	scaffold_402	A
g5597	scaffold_402	A
g5598	scaffold_402	A
g5599	scaffold_402	A
g56	scaffold_93	A
g560	scaffold_107	A
g5600	scaffold_402	A
g5601	scaffold_402	A
g5602	scaffold_2120	A
g5603	scaffold_356	A
g5604	scaffold_356	A
g5605	scaffold_356	A
g5606	scaffold_356	A
g5607	scaffold_356	A
g5608	scaffold_356	A
g5609	scaffold_356	A
g561	scaffold_107	A
g5610	scaffold_356	A
g5611	scaffold_356	A
g5612	scaffold_356	A
g5613	scaffold_356	A
g5614	scaffold_356	A
g5615	scaffold_356	A
g5616	scaffold_356	A
g5617	scaffold_356	A
g5618	scaffold_356	A
g5619	scaffold_356	A
g562	scaffold_107	A
g5620	scaffold_356	A
g5621	scaffold_356	A
g5622	scaffold_356	A
g5623	scaffold_356	A
g5624	scaffold_356	A
g5625	scaffold_356	A
g5626	scaffold_356	A
g5627	scaffold_356	A
g5628	scaffold_356	A
g5629	scaffold_356	A
g563	scaffold_107	A
g5630	scaffold_356	A
g5631	scaffold_356	A
g5632	scaffold_356	A
g5633	scaffold_356	A
g5634	scaffold_356	A
g5635	scaffold_356	A
g5636	scaffold_356	A
g5637	scaffold_356	A
g5638	scaffold_356	A
g5639	scaffold_356	A
g564	scaffold_107	A
g5640	scaffold_356	A
g5641	scaffold_356	A
g5642	scaffold_356	A
g5643	scaffold_356	A
g5644	scaffold_356	A
g5645	scaffold_356	A
g5646	scaffold_356	A
g5647	scaffold_356	A
g5648	scaffold_356	A
g5649	scaffold_1302	A
g565	scaffold_107	A
g5650	scaffold_1956	A
g5651	scaffold_1013	A
g5652	scaffold_1013	A
g5653	scaffold_1013	A
g5654	scaffold_476	A
g5655	scaffold_476	A
g5656	scaffold_476	A
g5657	scaffold_476	A
g5658	scaffold_476	A
g5659	scaffold_476	A
g566	scaffold_107	A
g5660	scaffold_476	A
g5661	scaffold_476	A
g5662	scaffold_476	A
g5663	scaffold_476	A
g5664	scaffold_476	A
g5665	scaffold_476	A
g5666	scaffold_476	A
g5667	scaffold_476	A
g5668	scaffold_476	A
g5669	scaffold_555	A
g567	scaffold_107	A
g5670	scaffold_555	A
g5671	scaffold_555	A
g5672	scaffold_555	A
g5673	scaffold_555	A
g5674	scaffold_555	A
g5675	scaffold_555	A
g5676	scaffold_555	A
g5677	scaffold_555	A
g5678	scaffold_555	A
g5679	scaffold_555	A
g568	scaffold_107	A
g5680	scaffold_555	A
g5681	scaffold_105	A
g5682	scaffold_105	A
g5683	scaffold_105	A
g5684	scaffold_105	A
g5685	scaffold_105	A
g5686	scaffold_105	A
g5687	scaffold_105	A
g5688	scaffold_105	A
g5689	scaffold_105	A
g569	scaffold_107	A
g5690	scaffold_105	A
g5691	scaffold_105	A
g5692	scaffold_105	A
g5693	scaffold_105	A
g5694	scaffold_105	A
g5695	scaffold_105	A
g5696	scaffold_105	A
g5697	scaffold_105	A
g5698	scaffold_105	A
g5699	scaffold_105	A
g57	scaffold_93	A
g570	scaffold_107	A
g5700	scaffold_105	A
g5701	scaffold_105	A
g5702	scaffold_105	A
g5703	scaffold_105	A
g5704	scaffold_105	A
g5705	scaffold_105	A
g5706	scaffold_105	A
g5707	scaffold_105	A
g5708	scaffold_105	A
g5709	scaffold_105	A
g571	scaffold_107	A
g5710	scaffold_105	A
g5711	scaffold_105	A
g5712	scaffold_105	A
g5713	scaffold_105	A
g5714	scaffold_105	A
g5715	scaffold_105	A
g5716	scaffold_105	A
g5717	scaffold_105	A
g5718	scaffold_105	A
g5719	scaffold_105	A
g572	scaffold_107	A
g5720	scaffold_105	A
g5721	scaffold_105	A
g5722	scaffold_105	A
g5723	scaffold_105	A
g5724	scaffold_105	A
g5725	scaffold_105	A
g5726	scaffold_105	A
g5727	scaffold_105	A
g5728	scaffold_105	A
g5729	scaffold_105	A
g573	scaffold_107	A
g5730	scaffold_105	A
g5731	scaffold_105	A
g5732	scaffold_105	A
g5733	scaffold_105	A
g5734	scaffold_105	A
g5735	scaffold_105	A
g5736	scaffold_105	A
g5737	scaffold_105	A
g5738	scaffold_105	A
g5739	scaffold_105	A
g574	scaffold_107	A
g5740	scaffold_105	A
g5741	scaffold_105	A
g5742	scaffold_610	A
g5743	scaffold_610	A
g5744	scaffold_610	A
g5745	scaffold_610	A
g5746	scaffold_610	A
g5747	scaffold_610	A
g5748	scaffold_610	A
g5749	scaffold_319	A
g575	scaffold_107	A
g5750	scaffold_319	A
g5751	scaffold_319	A
g5752	scaffold_319	A
g5753	scaffold_319	A
g5754	scaffold_319	A
g5755	scaffold_319	A
g5756	scaffold_319	A
g5757	scaffold_319	A
g5758	scaffold_319	A
g5759	scaffold_319	A
g576	scaffold_107	A
g5760	scaffold_319	A
g5761	scaffold_319	A
g5762	scaffold_319	A
g5763	scaffold_319	A
g5764	scaffold_319	A
g5765	scaffold_319	A
g5766	scaffold_319	A
g5767	scaffold_319	A
g5768	scaffold_319	A
g5769	scaffold_319	A
g577	scaffold_107	A
g5770	scaffold_319	A
g5771	scaffold_319	A
g5772	scaffold_319	A
g5773	scaffold_319	A
g5774	scaffold_941	A
g5775	scaffold_255	A
g5776	scaffold_255	A
g5777	scaffold_255	A
g5778	scaffold_255	A
g5779	scaffold_255	A
g578	scaffold_107	A
g5780	scaffold_255	A
g5781	scaffold_255	A
g5782	scaffold_255	A
g5783	scaffold_255	A
g5784	scaffold_255	A
g5785	scaffold_255	A
g5786	scaffold_255	A
g5787	scaffold_255	A
g5788	scaffold_255	A
g5789	scaffold_255	A
g579	scaffold_107	A
g5790	scaffold_255	A
g5791	scaffold_255	A
g5792	scaffold_255	A
g5793	scaffold_255	A
g5794	scaffold_255	A
g5795	scaffold_255	A
g5796	scaffold_255	A
g5797	scaffold_255	A
g5798	scaffold_255	A
g5799	scaffold_255	A
g58	scaffold_93	A
g580	scaffold_107	A
g5800	scaffold_255	A
g5801	scaffold_255	A
g5802	scaffold_255	A
g5803	scaffold_255	A
g5804	scaffold_255	A
g5805	scaffold_255	A
g5806	scaffold_255	A
g5807	scaffold_255	A
g5808	scaffold_255	A
g5809	scaffold_255	A
g581	scaffold_107	A
g5810	scaffold_255	A
g5811	scaffold_255	A
g5812	scaffold_255	A
g5813	scaffold_255	A
g5814	scaffold_255	A
g5815	scaffold_255	A
g5816	scaffold_255	A
g5817	scaffold_255	A
g5818	scaffold_255	A
g5819	scaffold_255	A
g582	scaffold_107	A
g5820	scaffold_255	A
g5821	scaffold_255	A
g5822	scaffold_255	A
g5823	scaffold_255	A
g5824	scaffold_1469	Bc
g5825	scaffold_1469	Bc
g5826	scaffold_125	A
g5827	scaffold_125	A
g5828	scaffold_125	A
g5829	scaffold_125	A
g583	scaffold_107	A
g5830	scaffold_125	A
g5831	scaffold_125	A
g5832	scaffold_125	A
g5833	scaffold_125	A
g5834	scaffold_125	A
g5835	scaffold_125	A
g5836	scaffold_125	A
g5837	scaffold_125	A
g5838	scaffold_125	A
g5839	scaffold_125	A
g584	scaffold_107	A
g5840	scaffold_125	A
g5841	scaffold_125	A
g5842	scaffold_125	A
g5843	scaffold_125	A
g5844	scaffold_125	A
g5845	scaffold_125	A
g5846	scaffold_125	A
g5847	scaffold_125	A
g5848	scaffold_125	A
g5849	scaffold_125	A
g585	scaffold_107	A
g5850	scaffold_125	A
g5851	scaffold_125	A
g5852	scaffold_125	A
g5853	scaffold_125	A
g5854	scaffold_125	A
g5855	scaffold_125	A
g5856	scaffold_125	A
g5857	scaffold_125	A
g5858	scaffold_125	A
g5859	scaffold_125	A
g586	scaffold_107	A
g5860	scaffold_125	A
g5861	scaffold_125	A
g5862	scaffold_125	A
g5863	scaffold_125	A
g5864	scaffold_125	A
g5865	scaffold_125	A
g5866	scaffold_125	A
g5867	scaffold_125	A
g5868	scaffold_125	A
g5869	scaffold_125	A
g587	scaffold_107	A
g5870	scaffold_125	A
g5871	scaffold_125	A
g5872	scaffold_125	A
g5873	scaffold_125	A
g5874	scaffold_125	A
g5875	scaffold_125	A
g5876	scaffold_125	A
g5877	scaffold_125	A
g5878	scaffold_125	A
g5879	scaffold_125	A
g588	scaffold_107	A
g5880	scaffold_125	A
g5881	scaffold_125	A
g5882	scaffold_125	A
g5883	scaffold_125	A
g5884	scaffold_125	A
g5885	scaffold_125	A
g5886	scaffold_125	A
g5887	scaffold_125	A
g5888	scaffold_125	A
g5889	scaffold_125	A
g589	scaffold_107	A
g5890	scaffold_125	A
g5891	scaffold_125	A
g5892	scaffold_125	A
g5893	scaffold_125	A
g5894	scaffold_125	A
g5895	scaffold_125	A
g5896	scaffold_125	A
g5897	scaffold_125	A
g5898	scaffold_125	A
g5899	scaffold_125	A
g59	scaffold_93	A
g590	scaffold_107	A
g5900	scaffold_139	A
g5901	scaffold_139	A
g5902	scaffold_139	A
g5903	scaffold_139	A
g5904	scaffold_139	A
g5905	scaffold_139	A
g5906	scaffold_139	A
g5907	scaffold_139	A
g5908	scaffold_139	A
g5909	scaffold_139	A
g591	scaffold_107	A
g5910	scaffold_139	A
g5911	scaffold_139	A
g5912	scaffold_139	A
g5913	scaffold_139	A
g5914	scaffold_139	A
g5915	scaffold_139	A
g5916	scaffold_139	A
g5917	scaffold_139	A
g5918	scaffold_139	A
g5919	scaffold_139	A
g592	scaffold_107	A
g5920	scaffold_139	A
g5921	scaffold_139	A
g5922	scaffold_139	A
g5923	scaffold_139	A
g5924	scaffold_139	A
g5925	scaffold_139	A
g5926	scaffold_139	A
g5927	scaffold_139	A
g5928	scaffold_139	A
g5929	scaffold_139	A
g593	scaffold_107	A
g5930	scaffold_139	A
g5931	scaffold_139	A
g5932	scaffold_139	A
g5933	scaffold_139	A
g5934	scaffold_139	A
g5935	scaffold_139	A
g5936	scaffold_139	A
g5937	scaffold_139	A
g5938	scaffold_1337	A
g5939	scaffold_1337	A
g594	scaffold_592	A
g5940	scaffold_1337	A
g5941	scaffold_1337	A
g5942	scaffold_115	A
g5943	scaffold_115	A
g5944	scaffold_115	A
g5945	scaffold_115	A
g5946	scaffold_115	A
g5947	scaffold_115	A
g5948	scaffold_115	A
g5949	scaffold_115	A
g595	scaffold_592	A
g5950	scaffold_115	A
g5951	scaffold_115	A
g5952	scaffold_115	A
g5953	scaffold_115	A
g5954	scaffold_115	A
g5955	scaffold_115	A
g5956	scaffold_115	A
g5957	scaffold_115	A
g5958	scaffold_115	A
g5959	scaffold_115	A
g596	scaffold_592	A
g5960	scaffold_115	A
g5961	scaffold_115	A
g5962	scaffold_115	A
g5963	scaffold_115	A
g5964	scaffold_115	A
g5965	scaffold_115	A
g5966	scaffold_115	A
g5967	scaffold_115	A
g5968	scaffold_115	A
g5969	scaffold_115	A
g597	scaffold_592	A
g5970	scaffold_115	A
g5971	scaffold_115	A
g5972	scaffold_115	A
g5973	scaffold_115	A
g5974	scaffold_115	A
g5975	scaffold_115	A
g5976	scaffold_115	A
g5977	scaffold_115	A
g5978	scaffold_115	A
g5979	scaffold_115	A
g598	scaffold_592	A
g5980	scaffold_115	A
g5981	scaffold_115	A
g5982	scaffold_115	A
g5983	scaffold_115	A
g5984	scaffold_115	A
g5985	scaffold_1743	A
g5986	scaffold_1743	A
g5987	scaffold_679	A
g5988	scaffold_679	A
g5989	scaffold_679	A
g599	scaffold_592	A
g5990	scaffold_1419	A
g5991	scaffold_1017	A
g5992	scaffold_216	A
g5993	scaffold_216	A
g5994	scaffold_216	A
g5995	scaffold_216	A
g5996	scaffold_216	A
g5997	scaffold_216	A
g5998	scaffold_216	A
g5999	scaffold_216	A
g6	scaffold_93	A
g60	scaffold_93	A
g600	scaffold_592	A
g6000	scaffold_216	A
g6001	scaffold_216	A
g6002	scaffold_216	A
g6003	scaffold_216	A
g6004	scaffold_216	A
g6005	scaffold_216	A
g6006	scaffold_216	A
g6007	scaffold_216	A
g6008	scaffold_216	A
g6009	scaffold_216	A
g601	scaffold_592	A
g6010	scaffold_216	A
g6011	scaffold_216	A
g6012	scaffold_216	A
g6013	scaffold_216	A
g6014	scaffold_216	A
g6015	scaffold_216	A
g6016	scaffold_216	A
g6017	scaffold_216	A
g6018	scaffold_216	A
g6019	scaffold_216	A
g602	scaffold_592	A
g6020	scaffold_216	A
g6021	scaffold_216	A
g6022	scaffold_216	A
g6023	scaffold_216	A
g6024	scaffold_216	A
g6025	scaffold_216	A
g6026	scaffold_216	A
g6027	scaffold_216	A
g6028	scaffold_216	A
g6029	scaffold_1992	A
g603	scaffold_592	A
g6030	scaffold_656	A
g6031	scaffold_656	A
g6032	scaffold_656	A
g6033	scaffold_656	A
g6034	scaffold_656	A
g6035	scaffold_656	A
g6036	scaffold_656	A
g6037	scaffold_656	A
g6038	scaffold_5	A
g6039	scaffold_5	A
g604	scaffold_592	A
g6040	scaffold_5	A
g6041	scaffold_5	A
g6042	scaffold_5	A
g6043	scaffold_5	A
g6044	scaffold_5	A
g6045	scaffold_5	A
g6046	scaffold_5	A
g6047	scaffold_5	A
g6048	scaffold_5	A
g6049	scaffold_5	A
g605	scaffold_592	A
g6050	scaffold_5	A
g6051	scaffold_5	A
g6052	scaffold_5	A
g6053	scaffold_5	A
g6054	scaffold_5	A
g6055	scaffold_5	A
g6056	scaffold_5	A
g6057	scaffold_5	A
g6058	scaffold_5	A
g6059	scaffold_5	A
g606	scaffold_592	A
g6060	scaffold_5	A
g6061	scaffold_5	A
g6062	scaffold_5	A
g6063	scaffold_5	A
g6064	scaffold_5	A
g6065	scaffold_5	A
g6066	scaffold_5	A
g6067	scaffold_5	A
g6068	scaffold_5	A
g6069	scaffold_5	A
g607	scaffold_592	A
g6070	scaffold_5	A
g6071	scaffold_5	A
g6072	scaffold_5	A
g6073	scaffold_5	A
g6074	scaffold_5	A
g6075	scaffold_5	A
g6076	scaffold_5	A
g6077	scaffold_5	A
g6078	scaffold_5	A
g6079	scaffold_5	A
g608	scaffold_592	A
g6080	scaffold_5	A
g6081	scaffold_5	A
g6082	scaffold_5	A
g6083	scaffold_5	A
g6084	scaffold_5	A
g6085	scaffold_5	A
g6086	scaffold_5	A
g6087	scaffold_5	A
g6088	scaffold_5	A
g6089	scaffold_5	A
g609	scaffold_592	A
g6090	scaffold_5	A
g6091	scaffold_5	A
g6092	scaffold_5	A
g6093	scaffold_5	A
g6094	scaffold_5	A
g6095	scaffold_5	A
g6096	scaffold_5	A
g6097	scaffold_5	A
g6098	scaffold_5	A
g6099	scaffold_5	A
g61	scaffold_93	A
g610	scaffold_592	A
g6100	scaffold_5	A
g6101	scaffold_5	A
g6102	scaffold_5	A
g6103	scaffold_5	A
g6104	scaffold_5	A
g6105	scaffold_5	A
g6106	scaffold_5	A
g6107	scaffold_5	A
g6108	scaffold_5	A
g6109	scaffold_5	A
g611	scaffold_592	A
g6110	scaffold_5	A
g6111	scaffold_5	A
g6112	scaffold_5	A
g6113	scaffold_5	A
g6114	scaffold_5	A
g6115	scaffold_5	A
g6116	scaffold_5	A
g6117	scaffold_5	A
g6118	scaffold_5	A
g6119	scaffold_5	A
g612	scaffold_592	A
g6120	scaffold_5	A
g6121	scaffold_5	A
g6122	scaffold_5	A
g6123	scaffold_5	A
g6124	scaffold_5	A
g6125	scaffold_5	A
g6126	scaffold_5	A
g6127	scaffold_5	A
g6128	scaffold_5	A
g6129	scaffold_5	A
g613	scaffold_592	A
g6130	scaffold_5	A
g6131	scaffold_5	A
g6132	scaffold_5	A
g6133	scaffold_5	A
g6134	scaffold_5	A
g6135	scaffold_5	A
g6136	scaffold_5	A
g6137	scaffold_5	A
g6138	scaffold_5	A
g6139	scaffold_5	A
g614	scaffold_592	A
g6140	scaffold_5	A
g6141	scaffold_5	A
g6142	scaffold_5	A
g6143	scaffold_5	A
g6144	scaffold_5	A
g6145	scaffold_5	A
g6146	scaffold_5	A
g6147	scaffold_5	A
g6148	scaffold_5	A
g6149	scaffold_5	A
g615	scaffold_132	A
g6150	scaffold_5	A
g6151	scaffold_5	A
g6152	scaffold_5	A
g6153	scaffold_5	A
g6154	scaffold_5	A
g6155	scaffold_5	A
g6156	scaffold_5	A
g6157	scaffold_5	A
g6158	scaffold_5	A
g6159	scaffold_5	A
g616	scaffold_132	A
g6160	scaffold_5	A
g6161	scaffold_5	A
g6162	scaffold_5	A
g6163	scaffold_5	A
g6164	scaffold_5	A
g6165	scaffold_5	A
g6166	scaffold_5	A
g6167	scaffold_5	A
g6168	scaffold_5	A
g6169	scaffold_5	A
g617	scaffold_132	A
g6170	scaffold_5	A
g6171	scaffold_5	A
g6172	scaffold_5	A
g6173	scaffold_5	A
g6174	scaffold_5	A
g6175	scaffold_5	A
g6176	scaffold_5	A
g6177	scaffold_5	A
g6178	scaffold_5	A
g6179	scaffold_5	A
g618	scaffold_132	A
g6180	scaffold_5	A
g6181	scaffold_5	A
g6182	scaffold_5	A
g6183	scaffold_5	A
g6184	scaffold_5	A
g6185	scaffold_5	A
g6186	scaffold_5	A
g6187	scaffold_5	A
g6188	scaffold_5	A
g6189	scaffold_392	A
g619	scaffold_132	A
g6190	scaffold_392	A
g6191	scaffold_392	A
g6192	scaffold_392	A
g6193	scaffold_392	A
g6194	scaffold_392	A
g6195	scaffold_392	A
g6196	scaffold_392	A
g6197	scaffold_392	A
g6198	scaffold_392	A
g6199	scaffold_392	A
g62	scaffold_93	A
g620	scaffold_132	A
g6200	scaffold_392	A
g6201	scaffold_440	A
g6202	scaffold_440	A
g6203	scaffold_440	A
g6204	scaffold_440	A
g6205	scaffold_440	A
g6206	scaffold_440	A
g6207	scaffold_440	A
g6208	scaffold_440	A
g6209	scaffold_440	A
g621	scaffold_132	A
g6210	scaffold_440	A
g6211	scaffold_440	A
g6212	scaffold_440	A
g6213	scaffold_440	A
g6214	scaffold_440	A
g6215	scaffold_440	A
g6216	scaffold_440	A
g6217	scaffold_440	A
g6218	scaffold_1877	A
g6219	scaffold_690	A
g622	scaffold_132	A
g6220	scaffold_690	A
g6221	scaffold_690	A
g6222	scaffold_690	A
g6223	scaffold_690	A
g6224	scaffold_690	A
g6225	scaffold_690	A
g6226	scaffold_2125	A
g6227	scaffold_582	A
g6228	scaffold_582	A
g6229	scaffold_582	A
g623	scaffold_132	A
g6230	scaffold_582	A
g6231	scaffold_582	A
g6232	scaffold_582	A
g6233	scaffold_582	A
g6234	scaffold_582	A
g6235	scaffold_582	A
g6236	scaffold_582	A
g6237	scaffold_582	A
g6238	scaffold_582	A
g6239	scaffold_582	A
g624	scaffold_132	A
g6240	scaffold_582	A
g6241	scaffold_582	A
g6242	scaffold_582	A
g6243	scaffold_582	A
g6244	scaffold_1387	A
g6245	scaffold_278	A
g6246	scaffold_278	A
g6247	scaffold_278	A
g6248	scaffold_278	A
g6249	scaffold_278	A
g625	scaffold_132	A
g6250	scaffold_278	A
g6251	scaffold_278	A
g6252	scaffold_278	A
g6253	scaffold_278	A
g6254	scaffold_278	A
g6255	scaffold_278	A
g6256	scaffold_278	A
g6257	scaffold_278	A
g6258	scaffold_278	A
g6259	scaffold_278	A
g626	scaffold_132	A
g6260	scaffold_278	A
g6261	scaffold_278	A
g6262	scaffold_278	A
g6263	scaffold_278	A
g6264	scaffold_278	A
g6265	scaffold_278	A
g6266	scaffold_278	A
g6267	scaffold_278	A
g6268	scaffold_278	A
g6269	scaffold_278	A
g627	scaffold_132	A
g6270	scaffold_278	A
g6271	scaffold_278	A
g6272	scaffold_278	A
g6273	scaffold_278	A
g6274	scaffold_278	A
g6275	scaffold_278	A
g6276	scaffold_334	A
g6277	scaffold_334	A
g6278	scaffold_334	A
g6279	scaffold_334	A
g628	scaffold_132	A
g6280	scaffold_334	A
g6281	scaffold_334	A
g6282	scaffold_334	A
g6283	scaffold_334	A
g6284	scaffold_334	A
g6285	scaffold_334	A
g6286	scaffold_1026	A
g6287	scaffold_2381	A
g6288	scaffold_809	A
g6289	scaffold_809	A
g629	scaffold_132	A
g6290	scaffold_809	A
g6291	scaffold_809	A
g6292	scaffold_809	A
g6293	scaffold_809	A
g6294	scaffold_809	A
g6295	scaffold_809	A
g6296	scaffold_472	A
g6297	scaffold_472	A
g6298	scaffold_472	A
g6299	scaffold_472	A
g63	scaffold_93	A
g630	scaffold_132	A
g6300	scaffold_472	A
g6301	scaffold_472	A
g6302	scaffold_472	A
g6303	scaffold_472	A
g6304	scaffold_472	A
g6305	scaffold_472	A
g6306	scaffold_472	A
g6307	scaffold_472	A
g6308	scaffold_472	A
g6309	scaffold_472	A
g631	scaffold_132	A
g6310	scaffold_472	A
g6311	scaffold_472	A
g6312	scaffold_472	A
g6313	scaffold_1213	A
g6314	scaffold_626	A
g6315	scaffold_626	A
g6316	scaffold_626	A
g6317	scaffold_626	A
g6318	scaffold_1079	Bc
g6319	scaffold_1079	Bc
g632	scaffold_132	A
g6320	scaffold_1079	Bc
g6321	scaffold_1643	A
g6322	scaffold_1643	A
g6323	scaffold_1643	A
g6324	scaffold_373	A
g6325	scaffold_373	A
g6326	scaffold_373	A
g6327	scaffold_373	A
g6328	scaffold_373	A
g6329	scaffold_235	A
g633	scaffold_132	A
g6330	scaffold_235	A
g6331	scaffold_235	A
g6332	scaffold_235	A
g6333	scaffold_235	A
g6334	scaffold_235	A
g6335	scaffold_235	A
g6336	scaffold_235	A
g6337	scaffold_235	A
g6338	scaffold_235	A
g6339	scaffold_235	A
g634	scaffold_132	A
g6340	scaffold_235	A
g6341	scaffold_235	A
g6342	scaffold_235	A
g6343	scaffold_235	A
g6344	scaffold_235	A
g6345	scaffold_235	A
g6346	scaffold_235	A
g6347	scaffold_235	A
g6348	scaffold_235	A
g6349	scaffold_235	A
g635	scaffold_132	A
g6350	scaffold_235	A
g6351	scaffold_235	A
g6352	scaffold_235	A
g6353	scaffold_235	A
g6354	scaffold_235	A
g6355	scaffold_235	A
g6356	scaffold_235	A
g6357	scaffold_235	A
g6358	scaffold_235	A
g6359	scaffold_235	A
g636	scaffold_132	A
g6360	scaffold_235	A
g6361	scaffold_235	A
g6362	scaffold_235	A
g6363	scaffold_235	A
g6364	scaffold_235	A
g6365	scaffold_235	A
g6366	scaffold_235	A
g6367	scaffold_235	A
g6368	scaffold_235	A
g6369	scaffold_235	A
g637	scaffold_132	A
g6370	scaffold_235	A
g6371	scaffold_235	A
g6372	scaffold_235	A
g6373	scaffold_1457	A
g6374	scaffold_1457	A
g6375	scaffold_1457	A
g6376	scaffold_720	A
g6377	scaffold_720	A
g6378	scaffold_720	A
g6379	scaffold_720	A
g638	scaffold_132	A
g6380	scaffold_720	A
g6381	scaffold_720	A
g6382	scaffold_720	A
g6383	scaffold_720	A
g6384	scaffold_720	A
g6385	scaffold_720	A
g6386	scaffold_720	A
g6387	scaffold_1597	A
g6388	scaffold_1364	A
g6389	scaffold_1559	A
g639	scaffold_132	A
g6390	scaffold_63	A
g6391	scaffold_63	A
g6392	scaffold_63	A
g6393	scaffold_63	A
g6394	scaffold_63	A
g6395	scaffold_63	A
g6396	scaffold_63	A
g6397	scaffold_63	A
g6398	scaffold_63	A
g6399	scaffold_63	A
g64	scaffold_93	A
g640	scaffold_132	A
g6400	scaffold_63	A
g6401	scaffold_63	A
g6402	scaffold_63	A
g6403	scaffold_63	A
g6404	scaffold_63	A
g6405	scaffold_63	A
g6406	scaffold_63	A
g6407	scaffold_63	A
g6408	scaffold_63	A
g6409	scaffold_63	A
g641	scaffold_132	A
g6410	scaffold_63	A
g6411	scaffold_63	A
g6412	scaffold_63	A
g6413	scaffold_63	A
g6414	scaffold_63	A
g6415	scaffold_63	A
g6416	scaffold_63	A
g6417	scaffold_63	A
g6418	scaffold_63	A
g6419	scaffold_63	A
g642	scaffold_132	A
g6420	scaffold_63	A
g6421	scaffold_63	A
g6422	scaffold_63	A
g6423	scaffold_63	A
g6424	scaffold_63	A
g6425	scaffold_63	A
g6426	scaffold_63	A
g6427	scaffold_63	A
g6428	scaffold_63	A
g6429	scaffold_63	A
g643	scaffold_132	A
g6430	scaffold_63	A
g6431	scaffold_63	A
g6432	scaffold_63	A
g6433	scaffold_184	A
g6434	scaffold_184	A
g6435	scaffold_184	A
g6436	scaffold_184	A
g6437	scaffold_184	A
g6438	scaffold_184	A
g6439	scaffold_184	A
g644	scaffold_132	A
g6440	scaffold_184	A
g6441	scaffold_184	A
g6442	scaffold_184	A
g6443	scaffold_184	A
g6444	scaffold_184	A
g6445	scaffold_184	A
g6446	scaffold_184	A
g6447	scaffold_184	A
g6448	scaffold_184	A
g6449	scaffold_184	A
g645	scaffold_132	A
g6450	scaffold_184	A
g6451	scaffold_184	A
g6452	scaffold_184	A
g6453	scaffold_184	A
g6454	scaffold_184	A
g6455	scaffold_184	A
g6456	scaffold_184	A
g6457	scaffold_184	A
g6458	scaffold_184	A
g6459	scaffold_184	A
g646	scaffold_132	A
g6460	scaffold_184	A
g6461	scaffold_102	A
g6462	scaffold_102	A
g6463	scaffold_102	A
g6464	scaffold_102	A
g6465	scaffold_102	A
g6466	scaffold_102	A
g6467	scaffold_102	A
g6468	scaffold_102	A
g6469	scaffold_102	A
g647	scaffold_132	A
g6470	scaffold_102	A
g6471	scaffold_102	A
g6472	scaffold_102	A
g6473	scaffold_102	A
g6474	scaffold_102	A
g6475	scaffold_102	A
g6476	scaffold_102	A
g6477	scaffold_102	A
g6478	scaffold_102	A
g6479	scaffold_102	A
g648	scaffold_132	A
g6480	scaffold_102	A
g6481	scaffold_102	A
g6482	scaffold_102	A
g6483	scaffold_102	A
g6484	scaffold_102	A
g6485	scaffold_102	A
g6486	scaffold_102	A
g6487	scaffold_102	A
g6488	scaffold_102	A
g6489	scaffold_102	A
g649	scaffold_132	A
g6490	scaffold_102	A
g6491	scaffold_102	A
g6492	scaffold_102	A
g6493	scaffold_102	A
g6494	scaffold_102	A
g6495	scaffold_102	A
g6496	scaffold_102	A
g6497	scaffold_102	A
g6498	scaffold_102	A
g6499	scaffold_102	A
g65	scaffold_93	A
g650	scaffold_132	A
g6500	scaffold_102	A
g6501	scaffold_102	A
g6502	scaffold_102	A
g6503	scaffold_102	A
g6504	scaffold_102	A
g6505	scaffold_102	A
g6506	scaffold_102	A
g6507	scaffold_102	A
g6508	scaffold_102	A
g6509	scaffold_102	A
g651	scaffold_132	A
g6510	scaffold_102	A
g6511	scaffold_102	A
g6512	scaffold_102	A
g6513	scaffold_102	A
g6514	scaffold_102	A
