gene	gene_len	seq
g22631	4059	scaffold_6
g22632	811	scaffold_6
g22633	842	scaffold_6
g22634	398	scaffold_6
g22635	695	scaffold_6
g22636	833	scaffold_6
g22637	839	scaffold_6
g22638	1666	scaffold_6
g22639	869	scaffold_6
g22640	866	scaffold_6
g22641	818	scaffold_6
g22642	866	scaffold_6
g22643	839	scaffold_6
g22644	839	scaffold_6
g22645	839	scaffold_6
g22646	1051	scaffold_6
g22647	842	scaffold_6
g22648	836	scaffold_6
g22649	839	scaffold_6
g22650	863	scaffold_6
g22651	1624	scaffold_6
g22652	824	scaffold_6
g22653	1639	scaffold_6
g22654	845	scaffold_6
g22655	833	scaffold_6
g22656	839	scaffold_6
g22657	824	scaffold_6
g22658	833	scaffold_6
g22659	812	scaffold_6
g22660	1654	scaffold_6
g22661	824	scaffold_6
g22662	1735	scaffold_6
g22663	1653	scaffold_6
g22664	821	scaffold_6
g22665	842	scaffold_6
g22666	833	scaffold_6
g22667	422	scaffold_6
g22668	833	scaffold_6
g22669	1011	scaffold_6
g22670	1701	scaffold_6
g22671	887	scaffold_6
g22672	1033	scaffold_6
g22673	371	scaffold_6
g22674	272	scaffold_6
g22675	806	scaffold_6
g22676	878	scaffold_6
g22677	2410	scaffold_6
g22678	838	scaffold_6
g22679	470	scaffold_6
g22680	746	scaffold_6
g22681	848	scaffold_6
g22682	803	scaffold_6
g22683	851	scaffold_6
g22684	1652	scaffold_6
g22685	1655	scaffold_6
g22686	1977	scaffold_6
g22687	246	scaffold_6
g22688	2305	scaffold_6
g22689	876	scaffold_6
g22690	614	scaffold_6
g22691	1843	scaffold_6
g22692	1838	scaffold_6
g22693	1031	scaffold_6
g22694	677	scaffold_6
g22695	9737	scaffold_6
g22696	443	scaffold_6
g22697	430	scaffold_6
g22698	296	scaffold_6
g22699	559	scaffold_6
g22700	1082	scaffold_6
g22701	799	scaffold_6
g22702	1978	scaffold_6
g22703	244	scaffold_6
g22704	296	scaffold_6
g22705	452	scaffold_6
g22706	348	scaffold_6
g22707	254	scaffold_6
g22708	1851	scaffold_6
g22709	1592	scaffold_6
g22710	407	scaffold_6
g22711	315	scaffold_6
g22712	196	scaffold_6
g22713	1559	scaffold_6
g22714	301	scaffold_6
g22715	1755	scaffold_6
g22716	1289	scaffold_6
g22717	1324	scaffold_6
g22718	282	scaffold_2017
g22719	253	scaffold_1590
g22720	406	scaffold_1590
g22721	661	scaffold_1590
g22722	753	scaffold_1590
g22723	287	scaffold_1590
g22724	352	scaffold_1008
g22725	231	scaffold_196
g22726	13103	scaffold_196
g22727	533	scaffold_196
g22728	621	scaffold_196
g22729	2135	scaffold_196
g22730	2404	scaffold_196
g22731	351	scaffold_196
g22732	1055	scaffold_196
g22733	1246	scaffold_196
g22734	288	scaffold_196
g22735	825	scaffold_196
g22736	1165	scaffold_196
g22737	1335	scaffold_196
g22738	1592	scaffold_196
g22739	488	scaffold_196
g22740	1325	scaffold_196
g22741	319	scaffold_196
g22742	5526	scaffold_196
g22743	1064	scaffold_196
g22744	1260	scaffold_196
g22745	1267	scaffold_196
g22746	392	scaffold_196
g22747	1584	scaffold_196
g22748	1178	scaffold_196
g22749	1000	scaffold_196
g22750	796	scaffold_196
g22751	1058	scaffold_196
g22752	819	scaffold_196
g22753	765	scaffold_196
g22754	7467	scaffold_196
g22755	1599	scaffold_196
g22756	1435	scaffold_196
g22757	1020	scaffold_196
g22758	1972	scaffold_196
g22759	1192	scaffold_196
g22760	2266	scaffold_196
g22761	1862	scaffold_196
g22762	1895	scaffold_196
g22763	2114	scaffold_196
g22764	1883	scaffold_196
g22765	1568	scaffold_196
g22766	751	scaffold_196
g22767	1742	scaffold_196
g22768	242	scaffold_196
g22769	1877	scaffold_196
g22770	1865	scaffold_196
g22771	855	scaffold_196
g22772	853	scaffold_196
g22773	381	scaffold_196
g22774	2312	scaffold_196
g22775	3044	scaffold_196
g22776	1742	scaffold_196
g22777	282	scaffold_196
g22778	377	scaffold_196
g22779	989	scaffold_196
g22780	342	scaffold_196
g22781	439	scaffold_196
g22782	436	scaffold_196
g22783	519	scaffold_196
g22784	1268	scaffold_882
g22785	2171	scaffold_882
g22786	1333	scaffold_882
g22787	604	scaffold_664
g22788	1253	scaffold_664
g22789	203	scaffold_664
g22790	223	scaffold_512
g22791	203	scaffold_512
g22792	103	scaffold_1330
g22793	330	scaffold_1330
g22794	1916	scaffold_670
g22795	4371	scaffold_670
g22796	5262	scaffold_670
g22797	196	scaffold_670
g22798	1010	scaffold_670
g22799	215	scaffold_670
g22800	1632	scaffold_670
g22801	340	scaffold_2089
g22802	232	scaffold_244
g22803	4114	scaffold_244
g22804	833	scaffold_244
g22805	422	scaffold_244
g22806	822	scaffold_244
g22807	442	scaffold_244
g22808	235	scaffold_244
g22809	5936	scaffold_244
g22810	498	scaffold_244
g22811	956	scaffold_244
g22812	269	scaffold_244
g22813	1885	scaffold_244
g22814	1681	scaffold_244
g22815	196	scaffold_244
g22816	628	scaffold_244
g22817	1117	scaffold_244
g22818	232	scaffold_244
g22819	376	scaffold_244
g22820	195	scaffold_490
g22821	1243	scaffold_490
g22822	794	scaffold_490
g22823	490	scaffold_490
g22824	284	scaffold_490
g22825	633	scaffold_490
g22826	234	scaffold_1114
g22827	2829	scaffold_318
g22828	1418	scaffold_318
g22829	1031	scaffold_318
g22830	954	scaffold_318
g22831	5102	scaffold_318
g22832	2112	scaffold_318
g22833	1297	scaffold_318
g22834	731	scaffold_318
g22835	2490	scaffold_318
g22836	1133	scaffold_318
g22837	346	scaffold_318
g22838	4927	scaffold_318
g22839	1060	scaffold_318
g22840	814	scaffold_318
g22841	2311	scaffold_318
g22842	4043	scaffold_318
g22843	816	scaffold_318
g22844	1055	scaffold_318
g22845	807	scaffold_318
g22846	1098	scaffold_318
g22847	338	scaffold_318
g22848	516	scaffold_318
g22849	199	scaffold_318
g22850	671	scaffold_318
g22851	810	scaffold_37
g22852	1225	scaffold_37
g22853	1524	scaffold_37
g22854	2245	scaffold_37
g22855	1224	scaffold_37
g22856	667	scaffold_37
g22857	933	scaffold_37
g22858	1311	scaffold_37
g22859	288	scaffold_37
g22860	617	scaffold_37
g22861	2004	scaffold_37
g22862	1097	scaffold_37
g22863	1097	scaffold_37
g22864	1076	scaffold_37
g22865	2035	scaffold_37
g22866	2295	scaffold_37
g22867	2251	scaffold_37
g22868	699	scaffold_37
g22869	1249	scaffold_37
g22870	1447	scaffold_37
g22871	923	scaffold_37
g22872	869	scaffold_37
g22873	232	scaffold_37
g22874	314	scaffold_37
g22875	889	scaffold_37
g22876	266	scaffold_37
g22877	849	scaffold_37
g22878	525	scaffold_37
g22879	837	scaffold_37
g22880	597	scaffold_37
g22881	1677	scaffold_37
g22882	911	scaffold_37
g22883	886	scaffold_37
g22884	837	scaffold_37
g22885	924	scaffold_37
g22886	867	scaffold_37
g22887	867	scaffold_37
g22888	873	scaffold_37
g22889	861	scaffold_37
g22890	319	scaffold_37
g22891	198	scaffold_37
g22892	220	scaffold_37
g22893	212	scaffold_37
g22894	238	scaffold_37
g22895	289	scaffold_37
g22896	426	scaffold_37
g22897	293	scaffold_37
g22898	374	scaffold_37
g22899	195	scaffold_37
g22900	394	scaffold_37
g22901	1259	scaffold_37
g22902	314	scaffold_37
g22903	506	scaffold_37
g22904	341	scaffold_37
g22905	238	scaffold_37
g22906	346	scaffold_37
g22907	325	scaffold_37
g22908	248	scaffold_37
g22909	240	scaffold_37
g22910	732	scaffold_37
g22911	971	scaffold_37
g22912	854	scaffold_37
g22913	8774	scaffold_37
g22914	1151	scaffold_37
g22915	876	scaffold_37
g22916	1274	scaffold_37
g22917	1068	scaffold_37
g22918	583	scaffold_37
g22919	598	scaffold_37
g22920	1828	scaffold_37
g22921	1224	scaffold_37
g22922	1224	scaffold_37
g22923	1230	scaffold_37
g22924	425	scaffold_37
g22925	407	scaffold_37
g22926	366	scaffold_37
g22927	369	scaffold_37
g22928	1236	scaffold_37
g22929	3474	scaffold_37
g22930	3242	scaffold_37
g22931	1026	scaffold_37
g22932	847	scaffold_37
g22933	259	scaffold_37
g22934	262	scaffold_37
g22935	256	scaffold_37
g22936	268	scaffold_37
g22937	244	scaffold_37
g22938	259	scaffold_37
g22939	387	scaffold_37
g22940	247	scaffold_37
g22941	473	scaffold_37
g22942	238	scaffold_37
g22943	649	scaffold_37
g22944	605	scaffold_37
g22945	395	scaffold_37
g22946	839	scaffold_37
g22947	1351	scaffold_37
g22948	327	scaffold_37
g22949	395	scaffold_37
g22950	587	scaffold_37
g22951	496	scaffold_37
g22952	495	scaffold_1371
g22953	336	scaffold_2064
g22954	229	scaffold_2234
g22955	290	scaffold_2234
g22956	764	scaffold_834
g22957	771	scaffold_834
g22958	3572	scaffold_834
g22959	1122	scaffold_930
g22960	1355	scaffold_930
g22961	835	scaffold_930
g22962	713	scaffold_930
g22963	1258	scaffold_930
g22964	1075	scaffold_930
g22965	354	scaffold_930
g22966	2121	scaffold_148
g22967	1318	scaffold_148
g22968	851	scaffold_148
g22969	596	scaffold_148
g22970	5073	scaffold_148
g22971	576	scaffold_148
g22972	479	scaffold_148
g22973	3768	scaffold_148
g22974	548	scaffold_148
g22975	332	scaffold_148
g22976	417	scaffold_148
g22977	410	scaffold_148
g22978	508	scaffold_148
g22979	259	scaffold_148
g22980	880	scaffold_148
g22981	252	scaffold_148
g22982	195	scaffold_148
g22983	5046	scaffold_148
g22984	1137	scaffold_148
g22985	351	scaffold_148
g22986	697	scaffold_148
g22987	278	scaffold_148
g22988	4039	scaffold_148
g22989	275	scaffold_148
g22990	1381	scaffold_148
g22991	3435	scaffold_148
g22992	1804	scaffold_148
g22993	5261	scaffold_148
g22994	587	scaffold_148
g22995	3534	scaffold_148
g22996	3023	scaffold_148
g22997	245	scaffold_148
g22998	303	scaffold_1135
g22999	447	scaffold_1200
g23000	211	scaffold_1382
g23001	952	scaffold_1382
g23002	300	scaffold_529
g23003	822	scaffold_529
g23004	890	scaffold_529
g23005	987	scaffold_529
g23006	752	scaffold_529
g23007	854	scaffold_529
g23008	2003	scaffold_529
g23009	887	scaffold_529
g23010	1004	scaffold_529
g23011	1175	scaffold_529
g23012	2755	scaffold_529
g23013	719	scaffold_529
g23014	372	scaffold_529
g23015	484	scaffold_529
g23016	257	scaffold_1408
g23017	262	scaffold_802
g23018	785	scaffold_82
g23019	296	scaffold_82
g23020	296	scaffold_82
g23021	321	scaffold_82
g23022	1356	scaffold_82
g23023	274	scaffold_82
g23024	281	scaffold_82
g23025	202	scaffold_82
g23026	1369	scaffold_82
g23027	256	scaffold_82
g23028	545	scaffold_82
g23029	899	scaffold_82
g23030	417	scaffold_82
g23031	1172	scaffold_82
g23032	486	scaffold_82
g23033	842	scaffold_82
g23034	323	scaffold_82
g23035	389	scaffold_82
g23036	649	scaffold_82
g23037	1985	scaffold_82
g23038	1934	scaffold_82
g23039	2024	scaffold_82
g23040	2012	scaffold_82
g23041	2003	scaffold_82
g23042	1454	scaffold_82
g23043	1187	scaffold_82
g23044	3407	scaffold_82
g23045	235	scaffold_82
g23046	1382	scaffold_82
g23047	5822	scaffold_82
g23048	5411	scaffold_82
g23049	4070	scaffold_82
g23050	5047	scaffold_82
g23051	530	scaffold_82
g23052	1436	scaffold_82
g23053	5309	scaffold_82
g23054	283	scaffold_82
g23055	395	scaffold_82
g23056	288	scaffold_82
g23057	2438	scaffold_82
g23058	5411	scaffold_82
g23059	5438	scaffold_82
g23060	4514	scaffold_82
g23061	5738	scaffold_82
g23062	4360	scaffold_82
g23063	10037	scaffold_82
g23064	2624	scaffold_82
g23065	4670	scaffold_82
g23066	4646	scaffold_82
g23067	4106	scaffold_82
g23068	7394	scaffold_82
g23069	3220	scaffold_82
g23070	3898	scaffold_82
g23071	3461	scaffold_82
g23072	710	scaffold_82
g23073	844	scaffold_82
g23074	5355	scaffold_82
g23075	5828	scaffold_82
g23076	250	scaffold_895
g23077	203	scaffold_895
g23078	364	scaffold_895
g23079	342	scaffold_895
g23080	203	scaffold_895
g23081	228	scaffold_441
g23082	1591	scaffold_441
g23083	2053	scaffold_441
g23084	815	scaffold_441
g23085	1267	scaffold_441
g23086	1421	scaffold_441
g23087	304	scaffold_441
g23088	779	scaffold_441
g23089	2075	scaffold_441
g23090	3558	scaffold_441
g23091	863	scaffold_441
g23092	1198	scaffold_441
g23093	1367	scaffold_222
g23094	251	scaffold_222
g23095	4178	scaffold_222
g23096	607	scaffold_222
g23097	202	scaffold_222
g23098	4223	scaffold_222
g23099	1443	scaffold_222
g23100	872	scaffold_222
g23101	2351	scaffold_222
g23102	1518	scaffold_222
g23103	468	scaffold_222
g23104	521	scaffold_222
g23105	1169	scaffold_222
g23106	1908	scaffold_222
g23107	543	scaffold_222
g23108	7086	scaffold_222
g23109	1792	scaffold_222
g23110	335	scaffold_222
g23111	909	scaffold_222
g23112	864	scaffold_222
g23113	1096	scaffold_222
g23114	491	scaffold_222
g23115	689	scaffold_222
g23116	815	scaffold_222
g23117	1096	scaffold_222
g23118	2823	scaffold_222
g23119	1310	scaffold_222
g23120	924	scaffold_222
g23121	647	scaffold_222
g23122	551	scaffold_222
g23123	853	scaffold_222
g23124	348	scaffold_222
g23125	300	scaffold_924
g23126	4891	scaffold_924
g23127	1258	scaffold_924
g23128	984	scaffold_924
g23129	354	scaffold_564
g23130	5845	scaffold_564
g23131	1119	scaffold_564
g23132	2549	scaffold_564
g23133	522	scaffold_564
g23134	908	scaffold_564
g23135	122	scaffold_932
g23136	882	scaffold_783
g23137	407	scaffold_64
g23138	389	scaffold_64
g23139	1310	scaffold_64
g23140	1338	scaffold_64
g23141	979	scaffold_64
g23142	1613	scaffold_64
g23143	1666	scaffold_64
g23144	694	scaffold_64
g23145	837	scaffold_64
g23146	2851	scaffold_64
g23147	922	scaffold_64
g23148	3360	scaffold_64
g23149	3410	scaffold_64
g23150	744	scaffold_64
g23151	2068	scaffold_64
g23152	247	scaffold_64
g23153	605	scaffold_64
g23154	474	scaffold_64
g23155	1578	scaffold_64
g23156	322	scaffold_64
g23157	1262	scaffold_64
g23158	965	scaffold_64
g23159	938	scaffold_64
g23160	1115	scaffold_64
g23161	1586	scaffold_64
g23162	1173	scaffold_64
g23163	547	scaffold_64
g23164	1132	scaffold_64
g23165	3108	scaffold_64
g23166	4137	scaffold_64
g23167	872	scaffold_64
g23168	289	scaffold_64
g23169	215	scaffold_64
g23170	4162	scaffold_64
g23171	2596	scaffold_64
g23172	2132	scaffold_64
g23173	339	scaffold_64
g23174	1468	scaffold_64
g23175	2597	scaffold_64
g23176	1095	scaffold_64
g23177	1535	scaffold_64
g23178	290	scaffold_64
g23179	779	scaffold_64
g23180	289	scaffold_64
g23181	1345	scaffold_508
g23182	1470	scaffold_508
g23183	1356	scaffold_508
g23184	1347	scaffold_508
g23185	1428	scaffold_508
g23186	1426	scaffold_508
g23187	1561	scaffold_508
g23188	1640	scaffold_508
g23189	2708	scaffold_508
g23190	2542	scaffold_508
g23191	198	scaffold_508
g23192	1034	scaffold_508
g23193	1898	scaffold_508
g23194	1946	scaffold_508
g23195	1940	scaffold_508
g23196	488	scaffold_696
g23197	617	scaffold_696
g23198	318	scaffold_67
g23199	344	scaffold_67
g23200	7768	scaffold_67
g23201	248	scaffold_67
g23202	218	scaffold_67
g23203	1320	scaffold_67
g23204	1115	scaffold_67
g23205	3655	scaffold_67
g23206	223	scaffold_67
g23207	1481	scaffold_67
g23208	1002	scaffold_67
g23209	1965	scaffold_67
g23210	1136	scaffold_67
g23211	703	scaffold_67
g23212	925	scaffold_67
g23213	278	scaffold_67
g23214	242	scaffold_67
g23215	524	scaffold_67
g23216	2982	scaffold_67
g23217	1254	scaffold_67
g23218	1293	scaffold_67
g23219	947	scaffold_67
g23220	2206	scaffold_67
g23221	1289	scaffold_67
g23222	484	scaffold_67
g23223	985	scaffold_67
g23224	1146	scaffold_67
g23225	2525	scaffold_67
g23226	1694	scaffold_67
g23227	1486	scaffold_67
g23228	1471	scaffold_67
g23229	1033	scaffold_67
g23230	246	scaffold_67
g23231	722	scaffold_67
g23232	1400	scaffold_67
g23233	470	scaffold_67
g23234	736	scaffold_67
g23235	494	scaffold_67
g23236	362	scaffold_67
g23237	686	scaffold_67
g23238	319	scaffold_67
g23239	1296	scaffold_67
g23240	1000	scaffold_67
g23241	1634	scaffold_67
g23242	731	scaffold_67
g23243	237	scaffold_67
g23244	2080	scaffold_67
g23245	2223	scaffold_67
g23246	1509	scaffold_67
g23247	1049	scaffold_67
g23248	759	scaffold_67
g23249	488	scaffold_67
g23250	1214	scaffold_67
g23251	2672	scaffold_67
g23252	2645	scaffold_67
g23253	1230	scaffold_67
g23254	3216	scaffold_67
g23255	1055	scaffold_67
g23256	524	scaffold_67
g23257	1028	scaffold_67
g23258	448	scaffold_67
g23259	298	scaffold_67
g23260	2450	scaffold_67
g23261	401	scaffold_67
g23262	974	scaffold_67
g23263	2485	scaffold_67
g23264	467	scaffold_67
g23265	306	scaffold_67
g23266	773	scaffold_67
g23267	993	scaffold_1952
g23268	6895	scaffold_727
g23269	240	scaffold_727
g23270	6510	scaffold_727
g23271	7972	scaffold_727
g23272	218	scaffold_727
g23273	835	scaffold_2108
g23274	748	scaffold_2108
g23275	241	scaffold_399
g23276	304	scaffold_399
g23277	548	scaffold_399
g23278	278	scaffold_399
g23279	1778	scaffold_399
g23280	897	scaffold_399
g23281	524	scaffold_399
g23282	1260	scaffold_399
g23283	248	scaffold_399
g23284	1064	scaffold_399
g23285	222	scaffold_399
g23286	425	scaffold_399
g23287	2003	scaffold_399
g23288	1496	scaffold_267
g23289	224	scaffold_267
g23290	264	scaffold_267
g23291	647	scaffold_267
g23292	206	scaffold_267
g23293	1985	scaffold_267
g23294	3348	scaffold_267
g23295	2729	scaffold_267
g23296	3025	scaffold_267
g23297	407	scaffold_267
g23298	1148	scaffold_374
g23299	970	scaffold_374
g23300	444	scaffold_374
g23301	954	scaffold_374
g23302	2543	scaffold_374
g23303	813	scaffold_374
g23304	595	scaffold_374
g23305	470	scaffold_374
g23306	373	scaffold_374
g23307	837	scaffold_374
g23308	485	scaffold_1748
g23309	401	scaffold_2077
g23310	952	scaffold_819
g23311	1569	scaffold_819
g23312	930	scaffold_819
g23313	2304	scaffold_185
g23314	1244	scaffold_185
g23315	435	scaffold_185
g23316	237	scaffold_185
g23317	909	scaffold_185
g23318	936	scaffold_185
g23319	924	scaffold_185
g23320	924	scaffold_185
g23321	924	scaffold_185
g23322	619	scaffold_185
g23323	5062	scaffold_185
g23324	1513	scaffold_185
g23325	2162	scaffold_185
g23326	247	scaffold_185
g23327	577	scaffold_185
g23328	5705	scaffold_185
g23329	1000	scaffold_185
g23330	1864	scaffold_185
g23331	964	scaffold_185
g23332	838	scaffold_185
g23333	283	scaffold_185
g23334	880	scaffold_185
g23335	1008	scaffold_185
g23336	3023	scaffold_185
g23337	1334	scaffold_185
g23338	1322	scaffold_185
g23339	1406	scaffold_185
g23340	882	scaffold_185
g23341	1767	scaffold_185
g23342	879	scaffold_185
g23343	1435	scaffold_185
g23344	660	scaffold_185
g23345	2809	scaffold_185
g23346	1762	scaffold_185
g23347	316	scaffold_185
g23348	2024	scaffold_185
g23349	471	scaffold_185
g23350	760	scaffold_185
g23351	842	scaffold_185
g23352	2546	scaffold_185
g23353	1015	scaffold_185
g23354	1312	scaffold_185
g23355	3109	scaffold_185
g23356	295	scaffold_185
g23357	866	scaffold_185
g23358	428	scaffold_185
g23359	3318	scaffold_185
g23360	2071	scaffold_470
g23361	1550	scaffold_470
g23362	1660	scaffold_470
g23363	300	scaffold_470
g23364	259	scaffold_470
g23365	1120	scaffold_470
g23366	211	scaffold_470
g23367	593	scaffold_470
g23368	323	scaffold_470
g23369	2687	scaffold_470
g23370	1844	scaffold_470
g23371	1784	scaffold_470
g23372	1850	scaffold_470
g23373	2003	scaffold_470
g23374	1373	scaffold_470
g23375	340	scaffold_470
g23376	1497	scaffold_470
g23377	1140	scaffold_470
g23378	313	scaffold_470
g23379	3551	scaffold_470
g23380	3509	scaffold_1806
g23381	973	scaffold_549
g23382	1380	scaffold_549
g23383	880	scaffold_549
g23384	969	scaffold_549
g23385	1162	scaffold_549
g23386	1159	scaffold_549
g23387	1129	scaffold_549
g23388	1809	scaffold_549
g23389	1672	scaffold_549
g23390	1005	scaffold_549
g23391	2182	scaffold_1768
g23392	533	scaffold_364
g23393	1104	scaffold_364
g23394	1381	scaffold_364
g23395	382	scaffold_364
g23396	1075	scaffold_364
g23397	1155	scaffold_364
g23398	2457	scaffold_364
g23399	750	scaffold_364
g23400	429	scaffold_364
g23401	1836	scaffold_364
g23402	1298	scaffold_364
g23403	1058	scaffold_364
g23404	1577	scaffold_364
g23405	503	scaffold_364
g23406	1751	scaffold_364
g23407	2951	scaffold_364
g23408	1337	scaffold_364
g23409	798	scaffold_364
g23410	1192	scaffold_364
g23411	1998	scaffold_364
g23412	722	scaffold_364
g23413	265	scaffold_364
g23414	6016	scaffold_364
g23415	2561	scaffold_364
g23416	606	scaffold_364
g23417	839	scaffold_364
g23418	315	scaffold_364
g23419	370	scaffold_364
g23420	611	scaffold_364
g23421	726	scaffold_364
g23422	524	scaffold_48
g23423	1229	scaffold_48
g23424	695	scaffold_48
g23425	206	scaffold_48
g23426	368	scaffold_48
g23427	3874	scaffold_48
g23428	862	scaffold_48
g23429	799	scaffold_48
g23430	741	scaffold_48
g23431	901	scaffold_48
g23432	886	scaffold_48
g23433	1674	scaffold_48
g23434	2376	scaffold_48
g23435	671	scaffold_48
g23436	571	scaffold_48
g23437	805	scaffold_48
g23438	869	scaffold_48
g23439	1096	scaffold_48
g23440	672	scaffold_48
g23441	759	scaffold_48
g23442	1559	scaffold_48
g23443	363	scaffold_48
g23444	3247	scaffold_48
g23445	1520	scaffold_48
g23446	1922	scaffold_48
g23447	1585	scaffold_48
g23448	995	scaffold_48
g23449	924	scaffold_48
g23450	639	scaffold_48
g23451	332	scaffold_48
g23452	607	scaffold_48
g23453	1384	scaffold_48
g23454	494	scaffold_48
g23455	818	scaffold_48
g23456	6292	scaffold_48
g23457	655	scaffold_48
g23458	317	scaffold_48
g23459	361	scaffold_48
g23460	392	scaffold_48
g23461	1202	scaffold_48
g23462	1252	scaffold_48
g23463	932	scaffold_48
g23464	265	scaffold_48
g23465	217	scaffold_48
g23466	352	scaffold_48
g23467	909	scaffold_48
g23468	460	scaffold_48
g23469	362	scaffold_48
g23470	684	scaffold_48
g23471	463	scaffold_48
g23472	425	scaffold_48
g23473	344	scaffold_48
g23474	1065	scaffold_48
g23475	563	scaffold_48
g23476	1332	scaffold_48
g23477	1595	scaffold_48
g23478	1485	scaffold_48
g23479	678	scaffold_48
g23480	939	scaffold_48
g23481	588	scaffold_48
g23482	3042	scaffold_48
